like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,simulation_125,simulation_126,simulation_127,simulation_128,simulation_129,simulation_130,simulation_131,simulation_132,chain
1.0,2.102,3.232,4.754,1.0,0.1683,0.003683,0.6963,0.1874,0.4255,0.445,0.1683,1.0,0.2155,0.219,0.1599,0.9116,0.1748,0.003683,0.2155,1.0,0.0729,0.03693,0.2622,0.04404,0.6963,0.219,0.0729,1.0,0.10846,0.5967,0.7505,0.1874,0.1599,0.03693,0.10846,1.0,0.1764,0.0901,0.4255,0.9116,0.2622,0.5967,0.1764,1.0,0.4558,0.445,0.1748,0.04404,0.7505,0.0901,0.4558,1.0,inf,3.074,0.755,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,113.25,inf,184.4,253.6,0.0,0.0,16.03,25.42,40.44,59.38,87.5,130.8,195.5,294.0,474.2,671.5,9880.0,inf,0.03146,0.298,-31.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,inf,74.5,119.94,-1857.0,0.538,5.0,9.625,14.766,22.25,32.6,48.06,72.6,113.56,196.0,293.0,2782.0,0.2998,141.2,0.8545,0.9556,0.9243,0.9775,0.04813,77.44,1.022,40.4,0.5415,inf,0.8423,0.6904,0.0899,19940.0,0.844,0.7764,0.0771,74.06,1.0
1.0,7.95,7.566,6.117,1.0,0.1683,0.003683,0.6963,0.1874,0.2732,0.407,0.1683,1.0,0.2155,0.219,0.1599,0.986,0.4214,0.003683,0.2155,1.0,0.0729,0.03693,0.2563,0.089,0.6963,0.219,0.0729,1.0,0.10846,0.3738,0.625,0.1874,0.1599,0.03693,0.10846,1.0,0.1698,0.12476,0.2732,0.986,0.2563,0.3738,0.1698,1.0,0.5034,0.407,0.4214,0.089,0.625,0.12476,0.5034,1.0,inf,3.115,0.7866,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.11,78.9,inf,277.8,384.2,0.0,0.0,27.89,37.66,62.9,92.0,134.0,198.9,294.0,438.5,706.5,1004.0,13460.0,inf,-0.009705,0.0964,-3.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.664,inf,-18.92,33.38,-969.0,-78.8,-52.28,-29.86,-18.86,-12.34,-8.336,-5.68,-3.545,-2.588,3.086,5.0,705.0,0.09686,38.38,0.985,0.998,0.9927,0.999,0.01723,21.06,-0.3113,-6.812,0.6055,inf,0.985,0.99,0.009384,1472.0,0.985,0.9927,0.02611,20.39,1.0
1.0,8.51,5.574,6.32,1.0,0.1683,0.003683,0.6963,0.1874,0.2705,0.4207,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4536,0.003683,0.2155,1.0,0.0729,0.03693,0.2443,0.0884,0.6963,0.219,0.0729,1.0,0.10846,0.3691,0.629,0.1874,0.1599,0.03693,0.10846,1.0,0.1697,0.1356,0.2705,0.9873,0.2443,0.3691,0.1697,1.0,0.532,0.4207,0.4536,0.0884,0.629,0.1356,0.532,1.0,inf,3.152,0.9355,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.504,84.9,inf,313.5,433.8,0.0,0.0,31.66,42.44,71.0,103.9,151.1,224.4,331.5,494.5,796.5,1133.0,13224.0,inf,-0.0462,0.22,-9.54,-0.3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867,inf,-54.56,81.1,-1749.0,-204.1,-139.5,-83.7,-55.25,-37.44,-25.64,-17.9,-12.61,-7.074,-4.34,5.0,1227.0,0.2247,97.75,0.9688,0.997,0.9844,0.9985,0.0466,55.34,-1.466,-17.4,0.7144,inf,0.9424,0.949,0.0505,9550.0,0.945,0.965,0.087,51.38,1.0
1.0,7.26,8.6,4.32,1.0,0.1683,0.003683,0.6963,0.1874,0.2499,0.371,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.4453,0.003683,0.2155,1.0,0.0729,0.03693,0.2668,0.10034,0.6963,0.219,0.0729,1.0,0.10846,0.3408,0.567,0.1874,0.1599,0.03693,0.10846,1.0,0.168,0.1211,0.2499,0.9907,0.2668,0.3408,0.168,1.0,0.502,0.371,0.4453,0.10034,0.567,0.1211,0.502,1.0,inf,3.1,0.689,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.7,inf,267.2,372.0,0.0,0.0,27.28,36.16,60.9,88.9,128.9,191.0,281.8,420.0,678.0,966.5,14540.0,inf,0.007446,0.179,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,inf,-8.47,33.75,-2286.0,-55.44,-35.0,-18.27,-10.6,-6.574,-4.31,-2.512,-1.534,2.338,5.0,17.67,1774.0,0.1791,34.78,0.9546,0.9937,0.977,0.9966,0.02255,17.08,0.2402,-3.168,0.5225,inf,0.9326,0.991,0.03207,1210.0,0.9326,0.9917,0.0297,16.62,1.0
1.0,3.732,9.51,1.242,1.0,0.1683,0.003683,0.6963,0.1874,0.2107,0.2505,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4038,0.003683,0.2155,1.0,0.0729,0.03693,0.323,0.1431,0.6963,0.219,0.0729,1.0,0.10846,0.2886,0.399,0.1874,0.1599,0.03693,0.10846,1.0,0.1641,0.086,0.2107,0.991,0.323,0.2886,0.1641,1.0,0.429,0.2505,0.4038,0.1431,0.399,0.086,0.429,1.0,inf,3.033,0.3372,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,43.8,inf,188.6,266.5,0.0,0.0,19.55,25.44,43.28,63.0,90.7,133.6,196.8,293.5,476.2,683.5,17360.0,inf,0.0727,0.503,-9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.16,inf,70.25,99.94,-6560.0,5.0,5.508,9.2,14.74,21.88,32.34,48.5,73.0,110.7,180.4,257.5,4176.0,0.508,122.1,0.782,0.9775,0.8843,0.989,0.0729,70.5,2.396,37.22,0.2313,inf,-1.2705,0.79,0.258,14920.0,-1.225,0.8594,0.1387,65.0,1.0
1.0,8.86,7.25,2.73,1.0,0.1683,0.003683,0.6963,0.1874,0.2117,0.3425,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.5513,0.003683,0.2155,1.0,0.0729,0.03693,0.252,0.1117,0.6963,0.219,0.0729,1.0,0.10846,0.2844,0.4768,0.1874,0.1599,0.03693,0.10846,1.0,0.1646,0.1406,0.2117,0.997,0.252,0.2844,0.1646,1.0,0.5737,0.3425,0.5513,0.1117,0.4768,0.1406,0.5737,1.0,inf,3.156,0.8984,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.635,60.72,inf,337.0,475.0,0.0,0.0,35.62,45.0,77.56,112.75,161.9,238.6,351.5,524.5,851.5,1222.0,16136.0,inf,-0.04996,0.3809,-15.59,-0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38,inf,-78.06,132.8,-3654.0,-317.5,-211.1,-121.06,-76.7,-50.38,-34.03,-23.16,-14.66,-10.414,4.625,5.0,2608.0,0.3843,154.0,0.8223,0.9805,0.9067,0.99,0.0755,83.75,-1.583,-23.17,0.632,inf,0.817,0.895,0.1476,23710.0,0.8203,0.922,0.11945,81.3,1.0
1.0,2.287,9.73,4.24,1.0,0.1683,0.003683,0.6963,0.1874,0.378,0.3535,0.1683,1.0,0.2155,0.219,0.1599,0.927,0.127,0.003683,0.2155,1.0,0.0729,0.03693,0.3628,0.0743,0.6963,0.219,0.0729,1.0,0.10846,0.535,0.6562,0.1874,0.1599,0.03693,0.10846,1.0,0.174,0.06476,0.378,0.927,0.3628,0.535,0.174,1.0,0.3416,0.3535,0.127,0.0743,0.6562,0.06476,0.3416,1.0,inf,3.023,0.3503,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.3,inf,122.7,169.5,0.0,0.0,10.81,17.03,27.12,39.8,58.56,87.4,130.1,195.1,314.2,445.0,14500.0,inf,0.0828,0.506,-5.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44,inf,136.2,191.2,-5390.0,5.0,14.125,17.94,31.1,45.28,65.25,96.44,142.2,212.1,344.0,493.0,4038.0,0.5127,234.8,0.7437,0.9663,0.8623,0.983,0.0829,136.2,2.738,111.0,0.2343,59200.0,-1.141,-0.919,0.2627,55140.0,-1.085,-0.2732,0.1578,123.94,1.0
1.0,6.69,5.766,5.453,1.0,0.1683,0.003683,0.6963,0.1874,0.2793,0.4167,0.1683,1.0,0.2155,0.219,0.1599,0.985,0.418,0.003683,0.2155,1.0,0.0729,0.03693,0.2524,0.0861,0.6963,0.219,0.0729,1.0,0.10846,0.3823,0.6387,0.1874,0.1599,0.03693,0.10846,1.0,0.1703,0.1265,0.2793,0.985,0.2524,0.3823,0.1703,1.0,0.5063,0.4167,0.418,0.0861,0.6387,0.1265,0.5063,1.0,inf,3.123,0.827,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.184,82.5,inf,283.5,391.8,0.0,0.0,28.38,38.47,64.1,93.9,136.8,203.1,300.2,448.0,721.5,1025.0,13130.0,inf,-0.01753,0.101,-4.582,-0.003395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492,inf,-24.7,38.84,-838.5,-95.94,-64.75,-38.12,-24.73,-16.52,-11.28,-7.797,-5.445,-3.207,0.4739,5.0,379.0,0.10254,46.03,0.9883,0.9985,0.994,0.9995,0.0197,25.77,-0.5615,-8.71,0.6377,inf,0.985,0.9863,0.01051,2118.0,0.985,0.99,0.0355,24.34,1.0
1.0,8.82,7.02,2.219,1.0,0.1683,0.003683,0.6963,0.1874,0.2037,0.3323,0.1683,1.0,0.2155,0.219,0.1599,0.998,0.568,0.003683,0.2155,1.0,0.0729,0.03693,0.251,0.11426,0.6963,0.219,0.0729,1.0,0.10846,0.2727,0.4536,0.1874,0.1599,0.03693,0.10846,1.0,0.1637,0.1427,0.2037,0.998,0.251,0.2727,0.1637,1.0,0.5845,0.3323,0.568,0.11426,0.4536,0.1427,0.5845,1.0,inf,3.164,0.9277,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.729,57.88,inf,347.5,491.5,0.0,0.0,37.0,46.25,80.06,116.44,166.9,245.6,361.5,539.5,877.5,1262.0,16580.0,inf,-0.05862,0.4302,-17.64,-0.3743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.47,inf,-88.6,150.1,-4090.0,-359.5,-239.2,-137.2,-87.0,-57.2,-38.62,-26.28,-16.69,-11.8,4.676,5.0,2910.0,0.434,174.4,0.7876,0.977,0.8877,0.9883,0.0866,94.8,-1.852,-25.5,0.6387,inf,0.7812,0.874,0.1885,30380.0,0.785,0.9067,0.1378,92.0,1.0
1.0,5.414,6.668,8.52,1.0,0.1683,0.003683,0.6963,0.1874,0.3643,0.4434,0.1683,1.0,0.2155,0.219,0.1599,0.9507,0.2537,0.003683,0.2155,1.0,0.0729,0.03693,0.2605,0.05853,0.6963,0.219,0.0729,1.0,0.10846,0.5063,0.729,0.1874,0.1599,0.03693,0.10846,1.0,0.175,0.10187,0.3643,0.9507,0.2605,0.5063,0.175,1.0,0.4514,0.4434,0.2537,0.05853,0.729,0.10187,0.4514,1.0,inf,3.086,0.753,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100.06,inf,216.9,296.5,0.0,0.0,20.1,29.73,48.22,70.75,103.94,155.0,230.8,345.5,556.0,786.5,10880.0,inf,0.01994,0.1763,-18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,inf,42.03,67.7,-1085.0,-0.065,4.652,5.42,8.234,12.48,18.28,27.0,40.78,63.88,110.4,165.1,1608.0,0.1774,79.7,0.948,0.9893,0.9736,0.9946,0.02985,43.78,0.6465,19.38,0.569,inf,0.9443,0.9277,0.03146,6344.0,0.9453,0.9478,0.04825,41.7,1.0
1.0,4.36,3.387,7.89,1.0,0.1683,0.003683,0.6963,0.1874,0.389,0.4673,0.1683,1.0,0.2155,0.219,0.1599,0.9385,0.2482,0.003683,0.2155,1.0,0.0729,0.03693,0.2407,0.0506,0.6963,0.219,0.0729,1.0,0.10846,0.5415,0.7563,0.1874,0.1599,0.03693,0.10846,1.0,0.176,0.1068,0.389,0.9385,0.2407,0.5415,0.176,1.0,0.4797,0.4673,0.2482,0.0506,0.7563,0.1068,0.4797,1.0,inf,3.111,0.918,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,121.75,inf,234.6,321.0,0.0,0.0,21.28,32.16,51.88,76.1,112.0,167.2,249.5,374.2,602.5,852.0,9520.0,inf,-0.00525,0.259,-40.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,inf,24.27,59.6,-2514.0,-16.1,-3.03,4.13,5.0,6.72,10.375,15.78,25.0,41.6,76.75,119.06,3212.0,0.259,64.4,0.935,0.9795,0.9673,0.9897,0.0357,33.34,-0.1687,10.34,0.6885,inf,0.9204,0.96,0.0671,4140.0,0.9204,0.9653,0.04074,32.47,1.0
1.0,3.17,7.87,4.37,1.0,0.1683,0.003683,0.6963,0.1874,0.3389,0.3867,0.1683,1.0,0.2155,0.219,0.1599,0.9575,0.2186,0.003683,0.2155,1.0,0.0729,0.03693,0.3098,0.07477,0.6963,0.219,0.0729,1.0,0.10846,0.4736,0.673,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.0836,0.3389,0.9575,0.3098,0.4736,0.1736,1.0,0.3838,0.3867,0.2186,0.07477,0.673,0.0836,0.3838,1.0,inf,3.043,0.47,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,73.25,inf,168.4,231.1,0.0,0.0,15.71,23.16,37.6,55.16,81.0,120.44,179.0,267.8,430.8,610.0,13624.0,inf,0.0636,0.361,-3.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,inf,90.5,126.7,-3608.0,5.0,9.36,11.914,20.61,30.02,43.3,64.0,94.4,140.9,228.2,327.0,2674.0,0.3667,155.8,0.901,0.992,0.949,0.996,0.06366,90.56,2.09,53.72,0.346,inf,0.391,0.5464,0.1345,24240.0,0.4094,0.6997,0.1212,82.2,1.0
1.0,2.506,9.26,7.125,1.0,0.1683,0.003683,0.6963,0.1874,0.4587,0.3948,0.1683,1.0,0.2155,0.219,0.1599,0.8735,0.10187,0.003683,0.2155,1.0,0.0729,0.03693,0.322,0.04544,0.6963,0.219,0.0729,1.0,0.10846,0.651,0.7095,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.0699,0.4587,0.8735,0.322,0.651,0.1752,1.0,0.4211,0.3948,0.10187,0.04544,0.7095,0.0699,0.4211,1.0,inf,3.037,0.515,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,90.4,inf,126.06,176.1,0.0,0.0,10.336,17.48,27.34,40.38,59.34,88.6,132.8,200.2,324.2,460.2,12150.0,inf,0.06854,0.4348,-8.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,inf,132.9,193.9,-3194.0,5.0,11.805,17.1,30.42,43.53,62.12,90.8,133.9,202.2,336.0,491.0,4190.0,0.4402,235.0,0.7197,0.914,0.848,0.956,0.06903,133.0,2.256,105.3,0.3389,59840.0,0.2693,-0.779,0.1938,55230.0,0.2869,-0.2106,0.1312,122.9,1.0
1.0,3.934,8.65,3.182,1.0,0.1683,0.003683,0.6963,0.1874,0.2742,0.3506,0.1683,1.0,0.2155,0.219,0.1599,0.9814,0.324,0.003683,0.2155,1.0,0.0729,0.03693,0.306,0.10156,0.6963,0.219,0.0729,1.0,0.10846,0.3792,0.5884,0.1874,0.1599,0.03693,0.10846,1.0,0.1697,0.0925,0.2742,0.9814,0.306,0.3792,0.1697,1.0,0.409,0.3506,0.324,0.10156,0.5884,0.0925,0.409,1.0,inf,3.045,0.4382,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.88,inf,191.9,265.8,0.0,0.0,18.97,26.14,43.4,63.53,92.6,137.4,203.0,302.8,487.8,693.5,15070.0,inf,0.06076,0.3623,-5.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,inf,67.0,91.5,-4372.0,5.0,6.117,8.89,14.64,21.6,31.83,47.5,70.9,106.25,171.1,242.4,2434.0,0.3674,113.44,0.949,0.996,0.9746,0.998,0.06082,67.06,1.995,34.9,0.3313,inf,0.297,0.818,0.135,12860.0,0.3164,0.8813,0.11584,60.84,1.0
1.0,9.6,1.765,6.344,1.0,0.1683,0.003683,0.6963,0.1874,0.2612,0.4407,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.5195,0.003683,0.2155,1.0,0.0729,0.03693,0.2249,0.0906,0.6963,0.219,0.0729,1.0,0.10846,0.354,0.625,0.1874,0.1599,0.03693,0.10846,1.0,0.169,0.1578,0.2612,0.99,0.2249,0.354,0.169,1.0,0.588,0.4407,0.5195,0.0906,0.625,0.1578,0.588,1.0,inf,3.258,1.306,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.47,97.0,inf,401.8,557.5,0.0,0.0,41.03,54.16,91.25,133.2,193.6,287.2,424.5,632.5,1020.0,1452.0,12980.0,inf,-0.1505,0.6113,-24.19,-1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387,inf,-142.9,204.9,-4370.0,-522.5,-361.8,-221.2,-147.9,-100.56,-68.44,-47.97,-32.97,-18.66,-15.3,5.0,4756.0,0.6294,249.8,0.911,0.9946,0.9546,0.997,0.1505,143.6,-4.62,-35.56,0.967,inf,0.7676,0.7993,0.3962,62400.0,0.781,0.8647,0.2737,131.6,1.0
1.0,1.975,7.844,7.855,1.0,0.1683,0.003683,0.6963,0.1874,0.521,0.4053,0.1683,1.0,0.2155,0.219,0.1599,0.807,0.08014,0.003683,0.2155,1.0,0.0729,0.03693,0.304,0.03406,0.6963,0.219,0.0729,1.0,0.10846,0.7417,0.723,0.1874,0.1599,0.03693,0.10846,1.0,0.1726,0.0694,0.521,0.807,0.304,0.7417,0.1726,1.0,0.483,0.4053,0.08014,0.03406,0.723,0.0694,0.483,1.0,inf,3.043,0.598,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,106.1,inf,117.0,168.6,0.0,0.0,8.84,16.05,24.78,36.6,54.06,80.8,121.44,184.1,300.2,429.2,10904.0,inf,0.0626,0.445,-24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23,inf,141.9,212.8,-2254.0,5.0,5.0,18.14,31.86,45.1,64.94,94.8,140.9,215.4,362.5,534.0,4624.0,0.4495,255.8,0.6733,0.8335,0.821,0.913,0.0679,142.9,2.059,121.3,0.3806,54700.0,0.4355,-1.3,0.2019,65400.0,0.4465,-0.592,0.125,133.8,1.0
1.0,8.91,2.16,8.98,1.0,0.1683,0.003683,0.6963,0.1874,0.3047,0.4668,0.1683,1.0,0.2155,0.219,0.1599,0.978,0.4253,0.003683,0.2155,1.0,0.0729,0.03693,0.2262,0.07513,0.6963,0.219,0.0729,1.0,0.10846,0.4172,0.6963,0.1874,0.1599,0.03693,0.10846,1.0,0.1721,0.1416,0.3047,0.978,0.2262,0.4172,0.1721,1.0,0.5444,0.4668,0.4253,0.07513,0.6963,0.1416,0.5444,1.0,inf,3.201,1.176,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.896,109.7,inf,342.2,470.5,0.0,0.0,33.66,46.38,76.94,112.8,165.0,245.2,363.8,543.0,873.5,1238.0,11096.0,inf,-0.0949,0.4282,-28.0,-0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,inf,-83.44,116.0,-2336.0,-303.8,-214.1,-133.0,-89.0,-59.97,-40.28,-27.48,-18.72,-11.2,-8.16,5.0,4584.0,0.4385,142.9,0.9746,0.999,0.9873,0.9995,0.095,84.25,-2.965,-24.38,0.9004,inf,0.861,0.9077,0.1923,20420.0,0.867,0.9395,0.1758,76.75,1.0
1.0,3.348,3.736,5.91,1.0,0.1683,0.003683,0.6963,0.1874,0.3835,0.4526,0.1683,1.0,0.2155,0.219,0.1599,0.941,0.2361,0.003683,0.2155,1.0,0.0729,0.03693,0.254,0.0528,0.6963,0.219,0.0729,1.0,0.10846,0.534,0.744,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.10126,0.3835,0.941,0.254,0.534,0.1758,1.0,0.4602,0.4526,0.2361,0.0528,0.744,0.10126,0.4602,1.0,inf,3.092,0.806,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,109.8,inf,216.5,296.2,0.0,0.0,19.72,29.72,47.94,70.3,103.44,154.5,230.2,345.2,556.0,786.0,10184.0,inf,0.01447,0.2141,-28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,inf,42.4,73.75,-1708.0,-2.746,3.713,5.715,7.62,12.38,18.14,26.86,41.22,65.5,115.2,174.0,2304.0,0.2146,85.06,0.9297,0.9814,0.964,0.9907,0.0343,46.16,0.468,19.58,0.6025,inf,0.929,0.9175,0.04605,7236.0,0.9297,0.938,0.04773,44.56,1.0
1.0,6.613,1.576,7.7,1.0,0.1683,0.003683,0.6963,0.1874,0.3232,0.4753,0.1683,1.0,0.2155,0.219,0.1599,0.9717,0.3904,0.003683,0.2155,1.0,0.0729,0.03693,0.2252,0.06903,0.6963,0.219,0.0729,1.0,0.10846,0.4438,0.719,0.1874,0.1599,0.03693,0.10846,1.0,0.1732,0.1362,0.3232,0.9717,0.2252,0.4438,0.1732,1.0,0.5327,0.4753,0.3904,0.06903,0.719,0.1362,0.5327,1.0,inf,3.19,1.162,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.744,118.1,inf,326.0,447.0,0.0,0.0,31.55,44.28,73.0,107.1,157.1,233.5,347.0,518.5,833.5,1180.0,10376.0,inf,-0.0832,0.4082,-36.44,-0.7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383,inf,-67.2,93.5,-2732.0,-246.2,-173.9,-107.8,-71.8,-48.03,-32.1,-21.78,-14.766,-9.0,-6.047,5.0,4756.0,0.4165,115.2,0.9805,0.998,0.99,0.999,0.08325,68.06,-2.607,-20.61,0.8926,inf,0.8716,0.9336,0.1736,13260.0,0.8765,0.956,0.1548,62.25,1.0
1.0,1.736,4.72,1.2,1.0,0.1683,0.003683,0.6963,0.1874,0.2576,0.312,0.1683,1.0,0.2155,0.219,0.1599,0.983,0.3171,0.003683,0.2155,1.0,0.0729,0.03693,0.3271,0.1194,0.6963,0.219,0.0729,1.0,0.10846,0.3567,0.5356,0.1874,0.1599,0.03693,0.10846,1.0,0.1681,0.0831,0.2576,0.983,0.3271,0.3567,0.1681,1.0,0.3855,0.312,0.3171,0.1194,0.5356,0.0831,0.3855,1.0,inf,3.031,0.3433,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.94,inf,173.1,241.1,0.0,0.0,17.22,23.58,39.28,57.44,83.5,123.7,182.6,272.2,439.0,625.5,16100.0,inf,0.0745,0.4646,-7.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62,inf,85.75,117.5,-5750.0,5.0,7.773,11.37,18.73,27.64,40.72,60.84,90.9,136.2,219.6,311.0,3238.0,0.4705,145.5,0.8945,0.991,0.946,0.9956,0.0746,85.94,2.457,49.53,0.2517,inf,-0.88,0.636,0.2214,21170.0,-0.8325,0.7627,0.1421,78.1,1.0
1.0,1.979,1.349,6.32,1.0,0.1683,0.003683,0.6963,0.1874,0.494,0.4756,0.1683,1.0,0.2155,0.219,0.1599,0.854,0.1492,0.003683,0.2155,1.0,0.0729,0.03693,0.2198,0.03026,0.6963,0.219,0.0729,1.0,0.10846,0.6943,0.7856,0.1874,0.1599,0.03693,0.10846,1.0,0.1757,0.09344,0.494,0.854,0.2198,0.6943,0.1757,1.0,0.528,0.4756,0.1492,0.03026,0.7856,0.09344,0.528,1.0,inf,3.11,1.043,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,156.6,inf,196.1,275.5,0.0,0.0,15.76,26.92,42.12,62.38,91.7,137.1,205.9,311.2,505.0,717.5,11336.0,inf,-0.002548,0.489,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,inf,62.78,132.5,-4668.0,-20.08,-1.634,5.0,10.87,18.4,26.75,40.28,62.75,102.7,186.0,285.8,5950.0,0.489,146.6,0.803,0.889,0.896,0.943,0.06836,77.3,-0.082,32.0,0.7246,inf,0.7803,0.717,0.239,21490.0,0.7803,0.769,0.0708,75.9,1.0
