like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.956,2.787,2.77,6.855,1.0,0.0846,-0.00976,0.665,0.1114,0.4824,0.11816,0.0846,1.0,0.307,0.117,0.002708,0.7734,0.00807,-0.00976,0.307,1.0,0.0567,0.00399,0.27,0.001991,0.665,0.117,0.0567,1.0,0.04303,0.7197,0.2024,0.1114,0.002708,0.00399,0.04303,1.0,0.0294,0.008224,0.4824,0.7734,0.27,0.7197,0.0294,1.0,0.1346,0.11816,0.00807,0.001991,0.2024,0.008224,0.1346,1.0,1.0
0.9404,2.688,7.844,7.805,1.0,0.0846,-0.00976,0.665,0.1114,0.509,0.1084,0.0846,1.0,0.307,0.117,0.002708,0.729,0.005383,-0.00976,0.307,1.0,0.0567,0.00399,0.2903,0.0014515,0.665,0.117,0.0567,1.0,0.04303,0.763,0.191,0.1114,0.002708,0.00399,0.04303,1.0,0.03146,0.007137,0.509,0.729,0.2903,0.763,0.03146,1.0,0.1345,0.1084,0.005383,0.0014515,0.191,0.007137,0.1345,1.0,1.0
0.998,7.055,5.566,5.41,1.0,0.0846,-0.00976,0.665,0.1114,0.255,0.1228,0.0846,1.0,0.307,0.117,0.002708,0.9644,0.0264,-0.00976,0.307,1.0,0.0567,0.00399,0.3223,0.006557,0.665,0.117,0.0567,1.0,0.04303,0.3755,0.2058,0.1114,0.002708,0.00399,0.04303,1.0,0.014046,0.010994,0.255,0.9644,0.3223,0.3755,0.014046,1.0,0.07935,0.1228,0.0264,0.006557,0.2058,0.010994,0.07935,1.0,1.0
0.982,7.58,1.874,2.928,1.0,0.0846,-0.00976,0.665,0.1114,0.1755,0.1508,0.0846,1.0,0.307,0.117,0.002708,0.99,0.0753,-0.00976,0.307,1.0,0.0567,0.00399,0.3135,0.01823,0.665,0.117,0.0567,1.0,0.04303,0.2546,0.231,0.1114,0.002708,0.00399,0.04303,1.0,0.008705,0.02045,0.1755,0.99,0.3135,0.2546,0.008705,1.0,0.1058,0.1508,0.0753,0.01823,0.231,0.02045,0.1058,1.0,1.0
0.9536,1.652,3.992,4.254,1.0,0.0846,-0.00976,0.665,0.1114,0.487,0.10986,0.0846,1.0,0.307,0.117,0.002708,0.763,0.006054,-0.00976,0.307,1.0,0.0567,0.00399,0.294,0.001606,0.665,0.117,0.0567,1.0,0.04303,0.729,0.1927,0.1114,0.002708,0.00399,0.04303,1.0,0.02989,0.00733,0.487,0.763,0.294,0.729,0.02989,1.0,0.129,0.10986,0.006054,0.001606,0.1927,0.00733,0.129,1.0,1.0
0.9946,4.22,2.068,5.895,1.0,0.0846,-0.00976,0.665,0.1114,0.3645,0.1241,0.0846,1.0,0.307,0.117,0.002708,0.899,0.0158,-0.00976,0.307,1.0,0.0567,0.00399,0.2966,0.003803,0.665,0.117,0.0567,1.0,0.04303,0.5405,0.2084,0.1114,0.002708,0.00399,0.04303,1.0,0.02132,0.00972,0.3645,0.899,0.2966,0.5405,0.02132,1.0,0.1053,0.1241,0.0158,0.003803,0.2084,0.00972,0.1053,1.0,1.0
0.999,9.8,8.09,8.164,1.0,0.0846,-0.00976,0.665,0.1114,0.2678,0.12164,0.0846,1.0,0.307,0.117,0.002708,0.9585,0.02373,-0.00976,0.307,1.0,0.0567,0.00399,0.3215,0.0059,0.665,0.117,0.0567,1.0,0.04303,0.395,0.2047,0.1114,0.002708,0.00399,0.04303,1.0,0.01491,0.010544,0.2678,0.9585,0.3215,0.395,0.01491,1.0,0.08057,0.12164,0.02373,0.0059,0.2047,0.010544,0.08057,1.0,1.0
0.972,2.393,5.836,5.082,1.0,0.0846,-0.00976,0.665,0.1114,0.447,0.1081,0.0846,1.0,0.307,0.117,0.002708,0.8145,0.006603,-0.00976,0.307,1.0,0.0567,0.00399,0.3127,0.001781,0.665,0.117,0.0567,1.0,0.04303,0.669,0.1907,0.1114,0.002708,0.00399,0.04303,1.0,0.02718,0.00728,0.447,0.8145,0.3127,0.669,0.02718,1.0,0.11554,0.1081,0.006603,0.001781,0.1907,0.00728,0.11554,1.0,1.0
0.954,3.613,3.395,9.055,1.0,0.0846,-0.00976,0.665,0.1114,0.4863,0.1185,0.0846,1.0,0.307,0.117,0.002708,0.768,0.00806,-0.00976,0.307,1.0,0.0567,0.00399,0.2673,0.001982,0.665,0.117,0.0567,1.0,0.04303,0.7256,0.2028,0.1114,0.002708,0.00399,0.04303,1.0,0.02966,0.008255,0.4863,0.768,0.2673,0.7256,0.02966,1.0,0.1362,0.1185,0.00806,0.001982,0.2028,0.008255,0.1362,1.0,1.0
0.999,3.238,8.84,3.373,1.0,0.0846,-0.00976,0.665,0.1114,0.3,0.09735,0.0846,1.0,0.307,0.117,0.002708,0.9375,0.00951,-0.00976,0.307,1.0,0.0567,0.00399,0.3628,0.002794,0.665,0.117,0.0567,1.0,0.04303,0.4478,0.1768,0.1114,0.002708,0.00399,0.04303,1.0,0.01735,0.006924,0.3,0.9375,0.3628,0.4478,0.01735,1.0,0.0688,0.09735,0.00951,0.002794,0.1768,0.006924,0.0688,1.0,1.0
0.961,3.957,1.919,9.22,1.0,0.0846,-0.00976,0.665,0.1114,0.4727,0.1219,0.0846,1.0,0.307,0.117,0.002708,0.787,0.00952,-0.00976,0.307,1.0,0.0567,0.00399,0.2644,0.002287,0.665,0.117,0.0567,1.0,0.04303,0.704,0.2064,0.1114,0.002708,0.00399,0.04303,1.0,0.02867,0.00872,0.4727,0.787,0.2644,0.704,0.02867,1.0,0.1349,0.1219,0.00952,0.002287,0.2064,0.00872,0.1349,1.0,1.0
0.999,7.633,6.438,9.07,1.0,0.0846,-0.00976,0.665,0.1114,0.3308,0.1201,0.0846,1.0,0.307,0.117,0.002708,0.923,0.01624,-0.00976,0.307,1.0,0.0567,0.00399,0.312,0.004017,0.665,0.117,0.0567,1.0,0.04303,0.4905,0.2039,0.1114,0.002708,0.00399,0.04303,1.0,0.01912,0.00944,0.3308,0.923,0.312,0.4905,0.01912,1.0,0.0932,0.1201,0.01624,0.004017,0.2039,0.00944,0.0932,1.0,1.0
0.99,7.93,8.234,4.016,1.0,0.0846,-0.00976,0.665,0.1114,0.2004,0.1193,0.0846,1.0,0.307,0.117,0.002708,0.9834,0.0356,-0.00976,0.307,1.0,0.0567,0.00399,0.3337,0.00909,0.665,0.117,0.0567,1.0,0.04303,0.294,0.2002,0.1114,0.002708,0.00399,0.04303,1.0,0.010475,0.01187,0.2004,0.9834,0.3337,0.294,0.010475,1.0,0.0704,0.1193,0.0356,0.00909,0.2002,0.01187,0.0704,1.0,1.0
0.988,4.523,1.859,2.15,1.0,0.0846,-0.00976,0.665,0.1114,0.1952,0.139,0.0846,1.0,0.307,0.117,0.002708,0.9854,0.0545,-0.00976,0.307,1.0,0.0567,0.00399,0.3171,0.013275,0.665,0.117,0.0567,1.0,0.04303,0.2844,0.2206,0.1114,0.002708,0.00399,0.04303,1.0,0.010025,0.01631,0.1952,0.9854,0.3171,0.2844,0.010025,1.0,0.09033,0.139,0.0545,0.013275,0.2206,0.01631,0.09033,1.0,1.0
0.997,7.984,7.81,5.785,1.0,0.0846,-0.00976,0.665,0.1114,0.2461,0.11926,0.0846,1.0,0.307,0.117,0.002708,0.968,0.02551,-0.00976,0.307,1.0,0.0567,0.00399,0.3281,0.00644,0.665,0.117,0.0567,1.0,0.04303,0.3625,0.2018,0.1114,0.002708,0.00399,0.04303,1.0,0.01349,0.01057,0.2461,0.968,0.3281,0.3625,0.01349,1.0,0.07477,0.11926,0.02551,0.00644,0.2018,0.01057,0.07477,1.0,1.0
0.9966,9.01,2.943,6.46,1.0,0.0846,-0.00976,0.665,0.1114,0.2462,0.134,0.0846,1.0,0.307,0.117,0.002708,0.9683,0.0364,-0.00976,0.307,1.0,0.0567,0.00399,0.311,0.008766,0.665,0.117,0.0567,1.0,0.04303,0.3613,0.2173,0.1114,0.002708,0.00399,0.04303,1.0,0.01339,0.013405,0.2462,0.9683,0.311,0.3613,0.01339,1.0,0.08875,0.134,0.0364,0.008766,0.2173,0.013405,0.08875,1.0,1.0
0.9688,6.01,6.06,1.115,1.0,0.0846,-0.00976,0.665,0.1114,0.1278,0.1315,0.0846,1.0,0.307,0.117,0.002708,0.997,0.0909,-0.00976,0.307,1.0,0.0567,0.00399,0.3354,0.02333,0.665,0.117,0.0567,1.0,0.04303,0.1844,0.2036,0.1114,0.002708,0.00399,0.04303,1.0,0.005707,0.01985,0.1278,0.997,0.3354,0.1844,0.005707,1.0,0.10364,0.1315,0.0909,0.02333,0.2036,0.01985,0.10364,1.0,1.0
0.9976,7.613,8.16,5.695,1.0,0.0846,-0.00976,0.665,0.1114,0.2505,0.1174,0.0846,1.0,0.307,0.117,0.002708,0.966,0.0236,-0.00976,0.307,1.0,0.0567,0.00399,0.3298,0.006004,0.665,0.117,0.0567,1.0,0.04303,0.3694,0.1997,0.1114,0.002708,0.00399,0.04303,1.0,0.013794,0.01016,0.2505,0.966,0.3298,0.3694,0.013794,1.0,0.07385,0.1174,0.0236,0.006004,0.1997,0.01016,0.07385,1.0,1.0
0.973,4.145,9.875,8.72,1.0,0.0846,-0.00976,0.665,0.1114,0.4453,0.1084,0.0846,1.0,0.307,0.117,0.002708,0.817,0.006706,-0.00976,0.307,1.0,0.0567,0.00399,0.3123,0.001804,0.665,0.117,0.0567,1.0,0.04303,0.666,0.191,0.1114,0.002708,0.00399,0.04303,1.0,0.02704,0.007313,0.4453,0.817,0.3123,0.666,0.02704,1.0,0.11523,0.1084,0.006706,0.001804,0.191,0.007313,0.11523,1.0,1.0
0.983,3.533,6.508,1.31,1.0,0.0846,-0.00976,0.665,0.1114,0.1688,0.0992,0.0846,1.0,0.307,0.117,0.002708,0.9897,0.0317,-0.00976,0.307,1.0,0.0567,0.00399,0.3567,0.00883,0.665,0.117,0.0567,1.0,0.04303,0.2479,0.1743,0.1114,0.002708,0.00399,0.04303,1.0,0.00853,0.009705,0.1688,0.9897,0.3567,0.2479,0.00853,1.0,0.054,0.0992,0.0317,0.00883,0.1743,0.009705,0.054,1.0,1.0
1.0,9.2,9.125,9.37,1.0,0.0846,-0.00976,0.665,0.1114,0.3015,0.1183,0.0846,1.0,0.307,0.117,0.002708,0.9404,0.01788,-0.00976,0.307,1.0,0.0567,0.00399,0.3208,0.004486,0.665,0.117,0.0567,1.0,0.04303,0.4463,0.2015,0.1114,0.002708,0.00399,0.04303,1.0,0.01717,0.0095,0.3015,0.9404,0.3208,0.4463,0.01717,1.0,0.08466,0.1183,0.01788,0.004486,0.2015,0.0095,0.08466,1.0,1.0
0.999,6.13,3.11,5.176,1.0,0.0846,-0.00976,0.665,0.1114,0.2708,0.1278,0.0846,1.0,0.307,0.117,0.002708,0.957,0.02742,-0.00976,0.307,1.0,0.0567,0.00399,0.313,0.00666,0.665,0.117,0.0567,1.0,0.04303,0.399,0.2113,0.1114,0.002708,0.00399,0.04303,1.0,0.01505,0.01159,0.2708,0.957,0.313,0.399,0.01505,1.0,0.0867,0.1278,0.02742,0.00666,0.2113,0.01159,0.0867,1.0,1.0
0.992,4.2,4.266,2.338,1.0,0.0846,-0.00976,0.665,0.1114,0.2113,0.11945,0.0846,1.0,0.307,0.117,0.002708,0.98,0.03275,-0.00976,0.307,1.0,0.0567,0.00399,0.3323,0.00833,0.665,0.117,0.0567,1.0,0.04303,0.3103,0.2008,0.1114,0.002708,0.00399,0.04303,1.0,0.01119,0.01151,0.2113,0.98,0.3323,0.3103,0.01119,1.0,0.071,0.11945,0.03275,0.00833,0.2008,0.01151,0.071,1.0,1.0
0.9897,8.32,3.203,4.277,1.0,0.0846,-0.00976,0.665,0.1114,0.2035,0.1383,0.0846,1.0,0.307,0.117,0.002708,0.983,0.05096,-0.00976,0.307,1.0,0.0567,0.00399,0.316,0.01238,0.665,0.117,0.0567,1.0,0.04303,0.297,0.2203,0.1114,0.002708,0.00399,0.04303,1.0,0.010574,0.01578,0.2035,0.983,0.316,0.297,0.010574,1.0,0.0896,0.1383,0.05096,0.01238,0.2203,0.01578,0.0896,1.0,1.0
0.995,4.094,7.28,5.797,1.0,0.0846,-0.00976,0.665,0.1114,0.363,0.1099,0.0846,1.0,0.307,0.117,0.002708,0.8975,0.010025,-0.00976,0.307,1.0,0.0567,0.00399,0.3267,0.002651,0.665,0.117,0.0567,1.0,0.04303,0.541,0.1925,0.1114,0.002708,0.00399,0.04303,1.0,0.02141,0.00785,0.363,0.8975,0.3267,0.541,0.02141,1.0,0.0934,0.1099,0.010025,0.002651,0.1925,0.00785,0.0934,1.0,1.0
1.0,9.94,8.96,9.48,1.0,0.0846,-0.00976,0.665,0.1114,0.29,0.1198,0.0846,1.0,0.307,0.117,0.002708,0.9473,0.0199,-0.00976,0.307,1.0,0.0567,0.00399,0.3206,0.004967,0.665,0.117,0.0567,1.0,0.04303,0.4287,0.2031,0.1114,0.002708,0.00399,0.04303,1.0,0.01639,0.00989,0.29,0.9473,0.3206,0.4287,0.01639,1.0,0.08344,0.1198,0.0199,0.004967,0.2031,0.00989,0.08344,1.0,1.0
0.9985,7.824,5.926,6.176,1.0,0.0846,-0.00976,0.665,0.1114,0.2595,0.1233,0.0846,1.0,0.307,0.117,0.002708,0.9624,0.02602,-0.00976,0.307,1.0,0.0567,0.00399,0.3208,0.006443,0.665,0.117,0.0567,1.0,0.04303,0.3823,0.2064,0.1114,0.002708,0.00399,0.04303,1.0,0.014336,0.01099,0.2595,0.9624,0.3208,0.3823,0.014336,1.0,0.0805,0.1233,0.02602,0.006443,0.2064,0.01099,0.0805,1.0,1.0
0.994,4.598,6.8,6.676,1.0,0.0846,-0.00976,0.665,0.1114,0.3691,0.113,0.0846,1.0,0.307,0.117,0.002708,0.893,0.010765,-0.00976,0.307,1.0,0.0567,0.00399,0.3184,0.002777,0.665,0.117,0.0567,1.0,0.04303,0.5493,0.1962,0.1114,0.002708,0.00399,0.04303,1.0,0.02177,0.00817,0.3691,0.893,0.3184,0.5493,0.02177,1.0,0.09735,0.113,0.010765,0.002777,0.1962,0.00817,0.09735,1.0,1.0
1.0,8.62,7.65,8.09,1.0,0.0846,-0.00976,0.665,0.1114,0.2876,0.1201,0.0846,1.0,0.307,0.117,0.002708,0.948,0.02034,-0.00976,0.307,1.0,0.0567,0.00399,0.3206,0.005074,0.665,0.117,0.0567,1.0,0.04303,0.4248,0.2034,0.1114,0.002708,0.00399,0.04303,1.0,0.01622,0.00997,0.2876,0.948,0.3206,0.4248,0.01622,1.0,0.0831,0.1201,0.02034,0.005074,0.2034,0.00997,0.0831,1.0,1.0
0.9966,2.598,3.729,3.492,1.0,0.0846,-0.00976,0.665,0.1114,0.3538,0.1131,0.0846,1.0,0.307,0.117,0.002708,0.9053,0.01164,-0.00976,0.307,1.0,0.0567,0.00399,0.3213,0.003002,0.665,0.117,0.0567,1.0,0.04303,0.526,0.1962,0.1114,0.002708,0.00399,0.04303,1.0,0.02072,0.00829,0.3538,0.9053,0.3213,0.526,0.02072,1.0,0.0933,0.1131,0.01164,0.003002,0.1962,0.00829,0.0933,1.0,1.0
0.9976,6.05,2.232,7.67,1.0,0.0846,-0.00976,0.665,0.1114,0.3452,0.1263,0.0846,1.0,0.307,0.117,0.002708,0.9136,0.0185,-0.00976,0.307,1.0,0.0567,0.00399,0.2979,0.004425,0.665,0.117,0.0567,1.0,0.04303,0.5107,0.2107,0.1114,0.002708,0.00399,0.04303,1.0,0.02,0.01029,0.3452,0.9136,0.2979,0.5107,0.02,1.0,0.1023,0.1263,0.0185,0.004425,0.2107,0.01029,0.1023,1.0,1.0
0.9956,9.734,4.29,6.5,1.0,0.0846,-0.00976,0.665,0.1114,0.2358,0.1322,0.0846,1.0,0.307,0.117,0.002708,0.972,0.037,-0.00976,0.307,1.0,0.0567,0.00399,0.315,0.00898,0.665,0.117,0.0567,1.0,0.04303,0.346,0.2152,0.1114,0.002708,0.00399,0.04303,1.0,0.012726,0.01329,0.2358,0.972,0.315,0.346,0.012726,1.0,0.0855,0.1322,0.037,0.00898,0.2152,0.01329,0.0855,1.0,1.0
0.9976,4.74,8.664,6.13,1.0,0.0846,-0.00976,0.665,0.1114,0.3445,0.1088,0.0846,1.0,0.307,0.117,0.002708,0.911,0.010605,-0.00976,0.307,1.0,0.0567,0.00399,0.3323,0.002827,0.665,0.117,0.0567,1.0,0.04303,0.513,0.1912,0.1114,0.002708,0.00399,0.04303,1.0,0.02017,0.00784,0.3445,0.911,0.3323,0.513,0.02017,1.0,0.08765,0.1088,0.010605,0.002827,0.1912,0.00784,0.08765,1.0,1.0
0.9917,2.771,7.906,1.667,1.0,0.0846,-0.00976,0.665,0.1114,0.216,0.0874,0.0846,1.0,0.307,0.117,0.002708,0.9746,0.01374,-0.00976,0.307,1.0,0.0567,0.00399,0.3787,0.00426,0.665,0.117,0.0567,1.0,0.04303,0.3213,0.1621,0.1114,0.002708,0.00399,0.04303,1.0,0.0118,0.006752,0.216,0.9746,0.3787,0.3213,0.0118,1.0,0.0468,0.0874,0.01374,0.00426,0.1621,0.006752,0.0468,1.0,1.0
1.0,6.71,7.566,6.414,1.0,0.0846,-0.00976,0.665,0.1114,0.2898,0.1163,0.0846,1.0,0.307,0.117,0.002708,0.947,0.01799,-0.00976,0.307,1.0,0.0567,0.00399,0.3262,0.00457,0.665,0.117,0.0567,1.0,0.04303,0.429,0.1992,0.1114,0.002708,0.00399,0.04303,1.0,0.01642,0.00935,0.2898,0.947,0.3262,0.429,0.01642,1.0,0.08044,0.1163,0.01799,0.00457,0.1992,0.00935,0.08044,1.0,1.0
0.9844,1.395,5.88,2.531,1.0,0.0846,-0.00976,0.665,0.1114,0.407,0.0954,0.0846,1.0,0.307,0.117,0.002708,0.8516,0.005207,-0.00976,0.307,1.0,0.0567,0.00399,0.3633,0.001618,0.665,0.117,0.0567,1.0,0.04303,0.6113,0.1748,0.1114,0.002708,0.00399,0.04303,1.0,0.0247,0.006264,0.407,0.8516,0.3633,0.6113,0.0247,1.0,0.0944,0.0954,0.005207,0.001618,0.1748,0.006264,0.0944,1.0,1.0
0.9917,3.104,2.148,4.74,1.0,0.0846,-0.00976,0.665,0.1114,0.3823,0.1213,0.0846,1.0,0.307,0.117,0.002708,0.884,0.013336,-0.00976,0.307,1.0,0.0567,0.00399,0.297,0.003252,0.665,0.117,0.0567,1.0,0.04303,0.568,0.2054,0.1114,0.002708,0.00399,0.04303,1.0,0.02255,0.00916,0.3823,0.884,0.297,0.568,0.02255,1.0,0.1077,0.1213,0.013336,0.003252,0.2054,0.00916,0.1077,1.0,1.0
0.9995,9.38,1.372,9.234,1.0,0.0846,-0.00976,0.665,0.1114,0.2979,0.133,0.0846,1.0,0.307,0.117,0.002708,0.944,0.02771,-0.00976,0.307,1.0,0.0567,0.00399,0.3003,0.006565,0.665,0.117,0.0567,1.0,0.04303,0.439,0.217,0.1114,0.002708,0.00399,0.04303,1.0,0.0168,0.01217,0.2979,0.944,0.3003,0.439,0.0168,1.0,0.09735,0.133,0.02771,0.006565,0.217,0.01217,0.09735,1.0,1.0
0.991,9.63,3.049,5.27,1.0,0.0846,-0.00976,0.665,0.1114,0.2108,0.1393,0.0846,1.0,0.307,0.117,0.002708,0.981,0.04965,-0.00976,0.307,1.0,0.0567,0.00399,0.3137,0.012,0.665,0.117,0.0567,1.0,0.04303,0.3079,0.2216,0.1114,0.002708,0.00399,0.04303,1.0,0.01105,0.01573,0.2108,0.981,0.3137,0.3079,0.01105,1.0,0.0909,0.1393,0.04965,0.012,0.2216,0.01573,0.0909,1.0,1.0
0.988,8.56,6.32,3.957,1.0,0.0846,-0.00976,0.665,0.1114,0.1915,0.1287,0.0846,1.0,0.307,0.117,0.002708,0.986,0.04614,-0.00976,0.307,1.0,0.0567,0.00399,0.3262,0.011505,0.665,0.117,0.0567,1.0,0.04303,0.2798,0.2097,0.1114,0.002708,0.00399,0.04303,1.0,0.00984,0.01411,0.1915,0.986,0.3262,0.2798,0.00984,1.0,0.0794,0.1287,0.04614,0.011505,0.2097,0.01411,0.0794,1.0,1.0
0.9927,5.082,9.28,2.996,1.0,0.0846,-0.00976,0.665,0.1114,0.2162,0.10266,0.0846,1.0,0.307,0.117,0.002708,0.977,0.02101,-0.00976,0.307,1.0,0.0567,0.00399,0.3528,0.00578,0.665,0.117,0.0567,1.0,0.04303,0.3193,0.1815,0.1114,0.002708,0.00399,0.04303,1.0,0.01165,0.0087,0.2162,0.977,0.3528,0.3193,0.01165,1.0,0.05753,0.10266,0.02101,0.00578,0.1815,0.0087,0.05753,1.0,1.0
0.998,2.928,1.452,2.29,1.0,0.0846,-0.00976,0.665,0.1114,0.2585,0.1288,0.0846,1.0,0.307,0.117,0.002708,0.963,0.03009,-0.00976,0.307,1.0,0.0567,0.00399,0.3142,0.007313,0.665,0.117,0.0567,1.0,0.04303,0.3806,0.2123,0.1114,0.002708,0.00399,0.04303,1.0,0.01424,0.01205,0.2585,0.963,0.3142,0.3806,0.01424,1.0,0.0856,0.1288,0.03009,0.007313,0.2123,0.01205,0.0856,1.0,1.0
0.963,3.838,6.45,8.95,1.0,0.0846,-0.00976,0.665,0.1114,0.4692,0.1135,0.0846,1.0,0.307,0.117,0.002708,0.7896,0.00725,-0.00976,0.307,1.0,0.0567,0.00399,0.2888,0.00186,0.665,0.117,0.0567,1.0,0.04303,0.701,0.1971,0.1114,0.002708,0.00399,0.04303,1.0,0.02858,0.00776,0.4692,0.7896,0.2888,0.701,0.02858,1.0,0.1267,0.1135,0.00725,0.00186,0.1971,0.00776,0.1267,1.0,1.0
0.9595,3.664,7.496,8.89,1.0,0.0846,-0.00976,0.665,0.1114,0.4763,0.1115,0.0846,1.0,0.307,0.117,0.002708,0.779,0.00662,-0.00976,0.307,1.0,0.0567,0.00399,0.2925,0.001729,0.665,0.117,0.0567,1.0,0.04303,0.7124,0.1947,0.1114,0.002708,0.00399,0.04303,1.0,0.02911,0.007526,0.4763,0.779,0.2925,0.7124,0.02911,1.0,0.1271,0.1115,0.00662,0.001729,0.1947,0.007526,0.1271,1.0,1.0
0.995,7.383,6.977,4.723,1.0,0.0846,-0.00976,0.665,0.1114,0.2288,0.1205,0.0846,1.0,0.307,0.117,0.002708,0.974,0.02951,-0.00976,0.307,1.0,0.0567,0.00399,0.3289,0.007446,0.665,0.117,0.0567,1.0,0.04303,0.3364,0.2025,0.1114,0.002708,0.00399,0.04303,1.0,0.01234,0.01119,0.2288,0.974,0.3289,0.3364,0.01234,1.0,0.0735,0.1205,0.02951,0.007446,0.2025,0.01119,0.0735,1.0,1.0
0.9976,6.918,3.363,5.184,1.0,0.0846,-0.00976,0.665,0.1114,0.2522,0.1295,0.0846,1.0,0.307,0.117,0.002708,0.966,0.03174,-0.00976,0.307,1.0,0.0567,0.00399,0.3147,0.007713,0.665,0.117,0.0567,1.0,0.04303,0.3708,0.2129,0.1114,0.002708,0.00399,0.04303,1.0,0.01381,0.01233,0.2522,0.966,0.3147,0.3708,0.01381,1.0,0.0852,0.1295,0.03174,0.007713,0.2129,0.01233,0.0852,1.0,1.0
0.9956,3.373,1.617,2.24,1.0,0.0846,-0.00976,0.665,0.1114,0.2351,0.1312,0.0846,1.0,0.307,0.117,0.002708,0.9727,0.0364,-0.00976,0.307,1.0,0.0567,0.00399,0.3162,0.008865,0.665,0.117,0.0567,1.0,0.04303,0.345,0.2142,0.1114,0.002708,0.00399,0.04303,1.0,0.01267,0.013115,0.2351,0.9727,0.3162,0.345,0.01267,1.0,0.0845,0.1312,0.0364,0.008865,0.2142,0.013115,0.0845,1.0,1.0
0.943,3.38,1.782,9.26,1.0,0.0846,-0.00976,0.665,0.1114,0.505,0.12115,0.0846,1.0,0.307,0.117,0.002708,0.741,0.00824,-0.00976,0.307,1.0,0.0567,0.00399,0.2515,0.001986,0.665,0.117,0.0567,1.0,0.04303,0.7534,0.2057,0.1114,0.002708,0.00399,0.04303,1.0,0.0309,0.00849,0.505,0.741,0.2515,0.7534,0.0309,1.0,0.1444,0.12115,0.00824,0.001986,0.2057,0.00849,0.1444,1.0,1.0
0.998,7.4,2.875,9.16,1.0,0.0846,-0.00976,0.665,0.1114,0.3403,0.1263,0.0846,1.0,0.307,0.117,0.002708,0.917,0.01884,-0.00976,0.307,1.0,0.0567,0.00399,0.2993,0.004517,0.665,0.117,0.0567,1.0,0.04303,0.5034,0.2106,0.1114,0.002708,0.00399,0.04303,1.0,0.01967,0.01033,0.3403,0.917,0.2993,0.5034,0.01967,1.0,0.10095,0.1263,0.01884,0.004517,0.2106,0.01033,0.10095,1.0,1.0
0.9917,7.36,9.164,3.988,1.0,0.0846,-0.00976,0.665,0.1114,0.2075,0.1141,0.0846,1.0,0.307,0.117,0.002708,0.981,0.0299,-0.00976,0.307,1.0,0.0567,0.00399,0.3386,0.00777,0.665,0.117,0.0567,1.0,0.04303,0.3052,0.1946,0.1114,0.002708,0.00399,0.04303,1.0,0.01099,0.0107,0.2075,0.981,0.3386,0.3052,0.01099,1.0,0.066,0.1141,0.0299,0.00777,0.1946,0.0107,0.066,1.0,1.0
0.993,9.78,5.805,5.727,1.0,0.0846,-0.00976,0.665,0.1114,0.2184,0.1299,0.0846,1.0,0.307,0.117,0.002708,0.978,0.03915,-0.00976,0.307,1.0,0.0567,0.00399,0.3206,0.00963,0.665,0.117,0.0567,1.0,0.04303,0.3198,0.2123,0.1114,0.002708,0.00399,0.04303,1.0,0.01159,0.013336,0.2184,0.978,0.3206,0.3198,0.01159,1.0,0.0815,0.1299,0.03915,0.00963,0.2123,0.013336,0.0815,1.0,1.0
1.0,6.676,4.684,6.613,1.0,0.0846,-0.00976,0.665,0.1114,0.2974,0.1229,0.0846,1.0,0.307,0.117,0.002708,0.9434,0.02092,-0.00976,0.307,1.0,0.0567,0.00399,0.3142,0.00514,0.665,0.117,0.0567,1.0,0.04303,0.4395,0.2067,0.1114,0.002708,0.00399,0.04303,1.0,0.01685,0.01029,0.2974,0.9434,0.3142,0.4395,0.01685,1.0,0.08777,0.1229,0.02092,0.00514,0.2067,0.01029,0.08777,1.0,1.0
0.9897,1.871,6.184,1.049,1.0,0.0846,-0.00976,0.665,0.1114,0.2063,0.0806,0.0846,1.0,0.307,0.117,0.002708,0.9766,0.01238,-0.00976,0.307,1.0,0.0567,0.00399,0.3906,0.004093,0.665,0.117,0.0567,1.0,0.04303,0.3076,0.1525,0.1114,0.002708,0.00399,0.04303,1.0,0.01124,0.00613,0.2063,0.9766,0.3906,0.3076,0.01124,1.0,0.04144,0.0806,0.01238,0.004093,0.1525,0.00613,0.04144,1.0,1.0
0.999,5.727,6.703,4.793,1.0,0.0846,-0.00976,0.665,0.1114,0.2676,0.11554,0.0846,1.0,0.307,0.117,0.002708,0.958,0.02013,-0.00976,0.307,1.0,0.0567,0.00399,0.3303,0.00515,0.665,0.117,0.0567,1.0,0.04303,0.3955,0.198,0.1114,0.002708,0.00399,0.04303,1.0,0.014946,0.00957,0.2676,0.958,0.3303,0.3955,0.014946,1.0,0.0753,0.11554,0.02013,0.00515,0.198,0.00957,0.0753,1.0,1.0
