like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,chain
0.878,4.75,7.285,9.45,1.0,0.1224,0.002691,0.4622,0.1239,0.1964,0.192,0.1224,1.0,0.3318,0.2637,0.0931,0.9834,0.014946,0.002691,0.3318,1.0,0.173,0.03653,0.377,0.00547,0.4622,0.2637,0.173,1.0,0.0565,0.4304,0.5244,0.1239,0.0931,0.03653,0.0565,1.0,0.09753,0.01076,0.1964,0.9834,0.377,0.4304,0.09753,1.0,0.10864,0.192,0.014946,0.00547,0.5244,0.01076,0.10864,1.0,3.0,0.07996,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.66,76.9,100.5,0.0,0.0,0.331,17.81,24.6,35.12,45.1,58.97,78.3,110.7,180.2,263.0,4006.0,0.0001816,0.02644,-14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,32.06,46.12,-949.0,-0.005527,0.0,7.266,9.125,12.92,17.86,23.7,31.83,45.7,77.06,115.75,1105.0,0.02644,56.2,0.0005016,32.38,0.00605,41.72,0.0006833,28.08,1.0
0.837,6.31,1.162,9.8,1.0,0.1224,0.002691,0.4622,0.1239,0.1833,0.2166,0.1224,1.0,0.3318,0.2637,0.0931,0.99,0.05487,0.002691,0.3318,1.0,0.173,0.03653,0.3452,0.01648,0.4622,0.2637,0.173,1.0,0.0565,0.3965,0.5513,0.1239,0.0931,0.03653,0.0565,1.0,0.0968,0.0178,0.1833,0.99,0.3452,0.3965,0.0968,1.0,0.1322,0.2166,0.05487,0.01648,0.5513,0.0178,0.1322,1.0,3.002,0.12103,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.06,122.25,161.2,0.0,0.0,0.0657,28.89,38.34,56.1,71.06,93.4,124.06,175.6,287.2,420.8,5184.0,-0.0009704,0.05533,-31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354,-13.31,17.67,-2114.0,-44.1,-31.1,-19.86,-14.29,-10.78,-8.195,-6.055,-4.37,-2.574,0.0,0.0,887.0,0.05536,22.12,0.000971,13.375,-0.03232,-10.89,0.001939,10.84,1.0
0.883,3.5,7.176,3.021,1.0,0.1224,0.002691,0.4622,0.1239,0.1545,0.1582,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.03427,0.002691,0.3318,1.0,0.173,0.03653,0.386,0.01607,0.4622,0.2637,0.173,1.0,0.0565,0.3425,0.4492,0.1239,0.0931,0.03653,0.0565,1.0,0.0955,0.0108,0.1545,0.995,0.386,0.3425,0.0955,1.0,0.07,0.1582,0.03427,0.01607,0.4492,0.0108,0.07,1.0,3.0,0.03802,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.12,83.75,112.2,0.0,0.0,0.511,20.5,25.77,38.2,47.97,63.53,84.5,119.9,197.4,290.5,3140.0,0.000606,0.03305,-0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.305,25.17,33.47,-471.5,0.0,0.0,6.016,7.8,11.55,14.586,19.2,25.55,36.22,59.28,86.94,1030.0,0.03305,41.88,0.000606,25.2,0.0202,30.06,0.001211,20.88,1.0
0.7583,8.62,1.684,1.949,1.0,0.1224,0.002691,0.4622,0.1239,0.1316,0.1433,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.3135,0.002691,0.3318,1.0,0.173,0.03653,0.3384,0.09076,0.4622,0.2637,0.173,1.0,0.0565,0.2847,0.2773,0.1239,0.0931,0.03653,0.0565,1.0,0.0938,0.04507,0.1316,0.9995,0.3384,0.2847,0.0938,1.0,0.3176,0.1433,0.3135,0.09076,0.2773,0.04507,0.3176,1.0,3.006,0.1444,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.1,217.5,297.5,0.0,0.0,0.1342,55.22,63.5,95.25,121.6,165.1,219.4,310.0,514.5,763.5,7028.0,-0.005768,0.11926,-15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97,-108.56,152.9,-3656.0,-387.0,-259.0,-154.6,-108.3,-81.0,-60.25,-45.62,-30.77,-26.86,0.0,0.1913,1533.0,0.1194,187.5,0.006084,109.0,-0.1919,-49.9,0.011795,93.56,1.0
0.826,4.65,5.04,1.428,1.0,0.1224,0.002691,0.4622,0.1239,0.1339,0.11926,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.1643,0.002691,0.3318,1.0,0.173,0.03653,0.3606,0.05728,0.4622,0.2637,0.173,1.0,0.0565,0.2935,0.2822,0.1239,0.0931,0.03653,0.0565,1.0,0.0941,0.02391,0.1339,0.999,0.3606,0.2935,0.0941,1.0,0.1713,0.11926,0.1643,0.05728,0.2822,0.02391,0.1713,1.0,3.002,0.0515,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.7,131.2,178.8,0.0,0.0,0.4426,33.2,38.8,57.88,73.7,99.5,132.2,187.0,310.2,459.5,4492.0,-0.0001491,0.04355,-3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-22.27,34.8,-926.0,-84.06,-55.06,-32.12,-22.12,-16.22,-12.51,-8.32,-6.633,-2.822,0.0,2.205,1835.0,0.04355,41.3,0.0008616,23.14,-0.00497,-16.97,0.00101,20.75,1.0
0.878,3.006,4.21,6.027,1.0,0.1224,0.002691,0.4622,0.1239,0.1971,0.1942,0.1224,1.0,0.3318,0.2637,0.0931,0.9834,0.0158,0.002691,0.3318,1.0,0.173,0.03653,0.374,0.005665,0.4622,0.2637,0.173,1.0,0.0565,0.4316,0.528,0.1239,0.0931,0.03653,0.0565,1.0,0.09753,0.011055,0.1971,0.9834,0.374,0.4316,0.09753,1.0,0.11084,0.1942,0.0158,0.005665,0.528,0.011055,0.11084,1.0,3.0,0.0836,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.72,78.9,103.1,0.0,0.0,0.3103,18.27,25.23,36.03,46.28,60.53,80.4,113.6,185.0,269.8,4144.0,0.000125,0.02832,-16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,30.05,43.66,-1086.0,0.0,0.0,6.527,8.586,11.914,16.78,22.14,29.78,42.88,72.44,109.06,1048.0,0.02832,53.0,0.0005245,30.4,0.004166,38.1,0.0006495,26.5,1.0
0.667,1.518,7.824,1.255,1.0,0.1224,0.002691,0.4622,0.1239,0.1482,0.105,0.1224,1.0,0.3318,0.2637,0.0931,0.989,0.00893,0.002691,0.3318,1.0,0.173,0.03653,0.4531,0.00982,0.4622,0.2637,0.173,1.0,0.0565,0.3418,0.347,0.1239,0.0931,0.03653,0.0565,1.0,0.09515,0.00488,0.1482,0.989,0.4531,0.3418,0.09515,1.0,0.0356,0.105,0.00893,0.00982,0.347,0.00488,0.0356,1.0,3.0,0.01254,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16.19,48.38,65.0,0.0,0.0,0.7207,11.734,14.88,22.2,27.66,36.56,48.66,69.1,113.8,167.6,3186.0,0.000909,0.059,-0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,60.56,81.06,-929.5,0.0,0.0,14.695,18.56,27.6,34.84,46.06,61.28,86.94,142.9,210.0,1973.0,0.059,101.2,0.000909,60.62,0.03029,125.25,0.001816,50.44,1.0
0.9214,8.04,2.709,9.016,1.0,0.1224,0.002691,0.4622,0.1239,0.167,0.208,0.1224,1.0,0.3318,0.2637,0.0931,0.9946,0.0858,0.002691,0.3318,1.0,0.173,0.03653,0.3472,0.02625,0.4622,0.2637,0.173,1.0,0.0565,0.3618,0.524,0.1239,0.0931,0.03653,0.0565,1.0,0.096,0.02069,0.167,0.9946,0.3472,0.3618,0.096,1.0,0.1385,0.208,0.0858,0.02625,0.524,0.02069,0.1385,1.0,3.002,0.1038,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,62.1,133.0,177.2,0.0,0.0,0.1338,32.12,41.16,61.28,76.56,101.2,134.5,190.6,313.2,460.2,4188.0,-0.000976,0.03815,-16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507,-24.08,31.88,-1119.0,-82.94,-56.66,-34.66,-24.47,-18.4,-14.01,-11.016,-7.508,-5.7,0.0,0.0,505.5,0.03818,39.94,0.000976,24.11,-0.0325,-18.11,0.001949,19.9,1.0
0.798,9.3,7.723,2.076,1.0,0.1224,0.002691,0.4622,0.1239,0.1307,0.11285,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2107,0.002691,0.3318,1.0,0.173,0.03653,0.354,0.0687,0.4622,0.2637,0.173,1.0,0.0565,0.2856,0.2435,0.1239,0.0931,0.03653,0.0565,1.0,0.0939,0.02913,0.1307,0.9995,0.354,0.2856,0.0939,1.0,0.2146,0.11285,0.2107,0.0687,0.2435,0.02913,0.2146,1.0,3.002,0.06775,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.88,151.5,207.1,0.0,0.0,0.3948,38.47,44.44,66.5,84.8,115.0,152.8,215.9,358.5,531.5,5036.0,-0.000895,0.0559,-6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,-42.6,62.88,-1539.0,-156.0,-103.2,-60.88,-42.2,-31.27,-23.9,-16.45,-12.26,-8.49,0.0,0.0,2006.0,0.0559,75.94,0.0015745,43.3,-0.02982,-28.11,0.002466,38.03,1.0
0.813,3.188,5.543,8.82,1.0,0.1224,0.002691,0.4622,0.1239,0.2214,0.1946,0.1224,1.0,0.3318,0.2637,0.0931,0.9707,0.010086,0.002691,0.3318,1.0,0.173,0.03653,0.3813,0.00347,0.4622,0.2637,0.173,1.0,0.0565,0.485,0.531,0.1239,0.0931,0.03653,0.0565,1.0,0.0983,0.010315,0.2214,0.9707,0.3813,0.485,0.0983,1.0,0.1378,0.1946,0.010086,0.00347,0.531,0.010315,0.1378,1.0,3.0,0.0908,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,68.06,66.0,85.44,0.0,0.0,0.3083,14.82,21.66,29.97,39.28,51.06,67.8,95.56,154.4,224.1,4560.0,9.894e-05,0.03735,-22.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.477,42.94,62.25,-1509.0,0.0,0.0,9.39,12.25,17.06,23.97,31.64,42.56,61.22,103.44,155.6,1493.0,0.03735,75.6,0.000654,43.4,0.003298,65.06,0.0007534,37.8,1.0
0.755,1.684,1.212,5.883,1.0,0.1224,0.002691,0.4622,0.1239,0.2451,0.2087,0.1224,1.0,0.3318,0.2637,0.0931,0.957,0.010994,0.002691,0.3318,1.0,0.173,0.03653,0.3586,0.003403,0.4622,0.2637,0.173,1.0,0.0565,0.532,0.5527,0.1239,0.0931,0.03653,0.0565,1.0,0.09875,0.01175,0.2451,0.957,0.3586,0.532,0.09875,1.0,0.1752,0.2087,0.010994,0.003403,0.5527,0.01175,0.1752,1.0,3.002,0.1279,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,90.7,71.75,92.3,0.0,0.0,0.1348,15.65,23.94,32.5,43.3,56.03,74.25,104.3,167.5,242.0,6070.0,-0.0004168,0.0699,-45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,37.22,58.03,-3018.0,-3.57,0.0,4.832,11.06,13.92,20.92,27.1,36.97,53.7,91.94,140.2,1538.0,0.0699,68.94,0.001079,38.62,-0.013885,51.88,0.001495,34.62,1.0
0.9077,8.81,1.438,9.336,1.0,0.1224,0.002691,0.4622,0.1239,0.1649,0.212,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.1078,0.002691,0.3318,1.0,0.173,0.03653,0.3428,0.03186,0.4622,0.2637,0.173,1.0,0.0565,0.3564,0.522,0.1239,0.0931,0.03653,0.0565,1.0,0.0959,0.02371,0.1649,0.995,0.3428,0.3564,0.0959,1.0,0.157,0.212,0.1078,0.03186,0.522,0.02371,0.157,1.0,3.002,0.11554,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,64.94,146.2,195.1,0.0,0.0,0.0717,35.44,45.12,67.06,84.06,111.25,147.9,209.6,344.5,506.8,4548.0,-0.001548,0.05185,-19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926,-37.3,49.84,-1313.0,-129.2,-88.0,-53.6,-37.78,-28.4,-21.52,-17.06,-11.484,-9.01,0.0,0.0,612.5,0.05188,62.25,0.001548,37.34,-0.05154,-25.52,0.00309,31.03,1.0
0.826,6.86,2.852,2.37,1.0,0.1224,0.002691,0.4622,0.1239,0.1362,0.1489,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2389,0.002691,0.3318,1.0,0.173,0.03653,0.3447,0.072,0.4622,0.2637,0.173,1.0,0.0565,0.2957,0.323,0.1239,0.0931,0.03653,0.0565,1.0,0.0942,0.03516,0.1362,0.9995,0.3447,0.2957,0.0942,1.0,0.2473,0.1489,0.2389,0.072,0.323,0.03516,0.2473,1.0,3.004,0.1006,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.6,177.2,241.5,0.0,0.0,0.2305,44.78,52.4,78.1,99.6,134.6,178.8,252.8,419.0,621.0,5704.0,-0.00249,0.07007,-10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17,-68.3,96.7,-2314.0,-244.4,-163.2,-97.3,-68.06,-50.84,-37.94,-28.44,-19.38,-16.56,0.0,0.095,1212.0,0.0701,118.4,0.002783,68.7,-0.0829,-38.53,0.005257,59.1,1.0
0.9414,2.184,2.576,1.455,1.0,0.1224,0.002691,0.4622,0.1239,0.1482,0.1646,0.1224,1.0,0.3318,0.2637,0.0931,0.9976,0.08936,0.002691,0.3318,1.0,0.173,0.03653,0.365,0.03253,0.4622,0.2637,0.173,1.0,0.0565,0.325,0.433,0.1239,0.0931,0.03653,0.0565,1.0,0.0951,0.01778,0.1482,0.9976,0.365,0.325,0.0951,1.0,0.11523,0.1646,0.08936,0.03253,0.433,0.01778,0.11523,1.0,3.0,0.0527,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.1,112.75,152.0,0.0,0.0,0.4048,27.94,34.25,50.72,64.2,85.56,113.75,161.2,266.0,392.8,3840.0,0.0001416,0.02077,-0.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,-3.84,7.863,-353.0,-16.56,-10.516,-5.945,-4.047,-2.947,-1.955,-1.491,-0.744,0.0,0.898,2.195,890.5,0.02077,8.75,0.0002868,4.625,0.00472,-3.404,0.0004282,4.344,1.0
0.8906,9.13,5.734,4.36,1.0,0.1224,0.002691,0.4622,0.1239,0.1414,0.1593,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.1755,0.002691,0.3318,1.0,0.173,0.03653,0.3506,0.05545,0.4622,0.2637,0.173,1.0,0.0565,0.3076,0.3772,0.1239,0.0931,0.03653,0.0565,1.0,0.09454,0.02783,0.1414,0.999,0.3506,0.3076,0.09454,1.0,0.1904,0.1593,0.1755,0.05545,0.3772,0.02783,0.1904,1.0,3.002,0.07776,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.27,149.9,203.2,0.0,0.0,0.2913,37.56,44.84,66.56,84.7,113.7,151.1,213.9,354.0,523.5,4830.0,-0.001049,0.04095,-6.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,-40.94,58.34,-1397.0,-147.0,-98.0,-58.28,-40.7,-30.34,-22.77,-16.78,-11.62,-9.62,0.0,0.0343,946.0,0.041,71.25,0.001316,41.22,-0.03494,-27.31,0.002361,35.6,1.0
0.978,3.822,5.418,3.66,1.0,0.1224,0.002691,0.4622,0.1239,0.1592,0.1759,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.04697,0.002691,0.3318,1.0,0.173,0.03653,0.3718,0.01833,0.4622,0.2637,0.173,1.0,0.0565,0.3496,0.4795,0.1239,0.0931,0.03653,0.0565,1.0,0.09576,0.01349,0.1592,0.995,0.3718,0.3496,0.09576,1.0,0.089,0.1759,0.04697,0.01833,0.4795,0.01349,0.089,1.0,3.0,0.0543,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.72,97.0,129.6,0.0,0.0,0.41,23.64,29.92,44.4,55.7,73.7,98.0,138.9,228.5,336.2,3358.0,0.0003223,0.01572,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,11.92,15.875,-209.2,0.0,0.0,2.863,3.68,5.453,6.887,9.08,12.08,17.12,28.08,41.22,453.2,0.01572,19.84,0.0003223,11.93,0.01074,12.28,0.000644,9.89,1.0
0.681,1.185,6.82,9.266,1.0,0.1224,0.002691,0.4622,0.1239,0.3245,0.189,0.1224,1.0,0.3318,0.2637,0.0931,0.8525,0.00609,0.002691,0.3318,1.0,0.173,0.03653,0.4248,0.001875,0.4622,0.2637,0.173,1.0,0.0565,0.719,0.523,0.1239,0.0931,0.03653,0.0565,1.0,0.0966,0.00916,0.3245,0.8525,0.4248,0.719,0.0966,1.0,0.277,0.189,0.00609,0.001875,0.523,0.00916,0.277,1.0,3.0,0.0921,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,72.5,32.56,42.4,0.0,0.0,0.3855,6.14,10.875,14.83,20.1,26.47,34.97,48.5,75.8,107.3,4844.0,0.0001627,0.0426,-27.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,76.4,108.94,-1804.0,-0.0601,0.0,17.9,21.69,31.28,42.47,56.62,75.94,108.8,183.0,274.5,2610.0,0.0426,133.0,0.0007205,76.94,0.00542,234.6,0.000883,66.44,1.0
0.795,2.467,2.236,6.992,1.0,0.1224,0.002691,0.4622,0.1239,0.2252,0.2052,0.1224,1.0,0.3318,0.2637,0.0931,0.9697,0.01274,0.002691,0.3318,1.0,0.173,0.03653,0.3633,0.00408,0.4622,0.2637,0.173,1.0,0.0565,0.49,0.547,0.1239,0.0931,0.03653,0.0565,1.0,0.0984,0.01165,0.2252,0.9697,0.3633,0.49,0.0984,1.0,0.1481,0.2052,0.01274,0.00408,0.547,0.01165,0.1481,1.0,3.002,0.11334,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,80.94,76.3,98.7,0.0,0.0,0.1866,17.08,25.05,34.66,45.44,59.1,78.5,110.5,178.5,259.0,5424.0,-0.0002434,0.05524,-35.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145,32.62,50.2,-2370.0,-2.535,0.0,4.86,9.62,12.27,18.52,23.8,32.38,46.97,80.2,122.1,1293.0,0.05524,59.84,0.0008793,33.7,-0.00811,42.75,0.001122,30.03,1.0
0.9995,8.86,9.41,8.836,1.0,0.1224,0.002691,0.4622,0.1239,0.1613,0.1855,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.05807,0.002691,0.3318,1.0,0.173,0.03653,0.3638,0.02069,0.4622,0.2637,0.173,1.0,0.0565,0.3525,0.4937,0.1239,0.0931,0.03653,0.0565,1.0,0.0958,0.01551,0.1613,0.995,0.3638,0.3525,0.0958,1.0,0.10284,0.1855,0.05807,0.02069,0.4937,0.01551,0.10284,1.0,3.0,0.0662,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,44.44,106.9,142.8,0.0,0.0,0.3389,26.0,33.0,48.97,61.38,81.25,108.0,153.1,251.8,370.5,3528.0,5.81e-05,0.002579,-0.00843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907,2.045,2.738,-31.47,0.0,0.0,0.496,0.6274,0.9316,1.177,1.556,2.07,2.936,4.824,7.094,66.8,0.002579,3.418,5.81e-05,2.047,0.001937,1.914,0.00011617,1.703,1.0
0.7544,9.125,8.2,1.121,1.0,0.1224,0.002691,0.4622,0.1239,0.1266,0.09344,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2228,0.002691,0.3318,1.0,0.173,0.03653,0.3547,0.07336,0.4622,0.2637,0.173,1.0,0.0565,0.2769,0.1854,0.1239,0.0931,0.03653,0.0565,1.0,0.09357,0.0294,0.1266,0.9995,0.3547,0.2769,0.09357,1.0,0.2242,0.09344,0.2228,0.07336,0.1854,0.0294,0.2242,1.0,3.002,0.06665,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.56,153.1,210.0,0.0,0.0,0.434,38.9,44.5,66.94,85.4,116.1,154.2,218.0,362.2,538.0,5160.0,-0.0008974,0.06323,-6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53,-44.16,66.0,-1636.0,-162.9,-107.44,-63.22,-43.72,-32.34,-24.9,-16.89,-12.8,-8.16,0.0,0.0,2438.0,0.06323,79.44,0.00171,45.1,-0.02989,-28.84,0.002604,39.8,1.0
0.9673,6.234,5.35,7.863,1.0,0.1224,0.002691,0.4622,0.1239,0.1715,0.1968,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.04697,0.002691,0.3318,1.0,0.173,0.03653,0.36,0.01599,0.4622,0.2637,0.173,1.0,0.0565,0.3738,0.52,0.1239,0.0931,0.03653,0.0565,1.0,0.0964,0.015076,0.1715,0.993,0.36,0.3738,0.0964,1.0,0.1067,0.1968,0.04697,0.01599,0.52,0.015076,0.1067,1.0,3.002,0.08124,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,55.0,106.2,140.9,0.0,0.0,0.2688,25.47,33.1,48.97,61.38,80.9,107.5,152.4,249.9,366.8,3706.0,-0.000123,0.01509,-9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.73,5.605,-637.0,-1.574,-0.648,0.0,0.524,1.062,1.391,2.1,2.88,4.234,7.49,11.79,252.5,0.01509,6.24,0.0002149,3.295,-0.0041,2.572,0.0003378,3.096,1.0
0.8276,3.66,6.094,9.37,1.0,0.1224,0.002691,0.4622,0.1239,0.215,0.1942,0.1224,1.0,0.3318,0.2637,0.0931,0.974,0.010925,0.002691,0.3318,1.0,0.173,0.03653,0.38,0.00381,0.4622,0.2637,0.173,1.0,0.0565,0.4712,0.53,0.1239,0.0931,0.03653,0.0565,1.0,0.09814,0.01041,0.215,0.974,0.38,0.4712,0.09814,1.0,0.13,0.1942,0.010925,0.00381,0.53,0.01041,0.13,1.0,3.0,0.0887,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,66.4,68.75,89.2,0.0,0.0,0.311,15.56,22.42,31.25,40.75,53.06,70.44,99.4,160.9,233.9,4450.0,0.0001143,0.03513,-20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,40.2,58.22,-1396.0,0.0,0.0,8.81,11.47,15.984,22.42,29.62,39.84,57.28,96.75,145.6,1396.0,0.03513,70.75,0.000624,40.62,0.003809,58.44,0.000738,35.38,1.0
0.8706,9.68,8.04,3.885,1.0,0.1224,0.002691,0.4622,0.1239,0.1381,0.1423,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.17,0.002691,0.3318,1.0,0.173,0.03653,0.355,0.056,0.4622,0.2637,0.173,1.0,0.0565,0.3013,0.3389,0.1239,0.0931,0.03653,0.0565,1.0,0.09436,0.02602,0.1381,0.999,0.355,0.3013,0.09436,1.0,0.1813,0.1423,0.17,0.056,0.3389,0.02602,0.1813,1.0,3.002,0.0647,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,26.38,141.0,191.6,0.0,0.0,0.3635,35.5,42.0,62.4,79.5,107.0,142.1,201.1,333.2,493.2,4644.0,-0.0005827,0.03955,-4.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,-32.06,47.0,-1142.0,-117.0,-77.5,-45.75,-31.75,-23.56,-17.95,-12.516,-9.195,-6.625,0.0,0.0,1371.0,0.03955,56.9,0.0010605,32.53,-0.01941,-22.73,0.001642,28.48,1.0
0.964,7.164,5.26,8.56,1.0,0.1224,0.002691,0.4622,0.1239,0.1692,0.1986,0.1224,1.0,0.3318,0.2637,0.0931,0.9937,0.05655,0.002691,0.3318,1.0,0.173,0.03653,0.357,0.01875,0.4622,0.2637,0.173,1.0,0.0565,0.3682,0.5195,0.1239,0.0931,0.03653,0.0565,1.0,0.0962,0.01637,0.1692,0.9937,0.357,0.3682,0.0962,1.0,0.1129,0.1986,0.05655,0.01875,0.5195,0.01637,0.1129,1.0,3.002,0.08453,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,55.5,112.56,149.6,0.0,0.0,0.2448,27.1,34.97,51.94,64.94,85.7,113.9,161.4,265.0,389.0,3742.0,-0.000266,0.01724,-10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,-3.627,4.93,-672.5,-11.96,-8.484,-5.465,-3.945,-2.973,-2.242,-1.629,-1.147,-0.658,0.0,0.0,281.0,0.01724,6.12,0.0002666,3.648,-0.008865,-3.223,0.000532,2.975,1.0
