like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.951,9.516,3.75,2.816,1.0,0.1683,0.003683,0.6963,0.1874,0.2108,0.3708,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.597,0.003683,0.2155,1.0,0.0729,0.03693,0.2338,0.109,0.6963,0.219,0.0729,1.0,0.10846,0.2817,0.4946,0.1874,0.1599,0.03693,0.10846,1.0,0.1644,0.1615,0.2108,0.9976,0.2338,0.2817,0.1644,1.0,0.6196,0.3708,0.597,0.109,0.4946,0.1615,0.6196,1.0,1.0
0.9995,3.396,2.217,3.643,1.0,0.1683,0.003683,0.6963,0.1874,0.3113,0.4487,0.1683,1.0,0.2155,0.219,0.1599,0.975,0.3765,0.003683,0.2155,1.0,0.0729,0.03693,0.2426,0.07355,0.6963,0.219,0.0729,1.0,0.10846,0.428,0.694,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.126,0.3113,0.975,0.2426,0.428,0.1725,1.0,0.504,0.4487,0.3765,0.07355,0.694,0.126,0.504,1.0,1.0
0.956,1.101,4.07,2.389,1.0,0.1683,0.003683,0.6963,0.1874,0.4084,0.3794,0.1683,1.0,0.2155,0.219,0.1599,0.912,0.1236,0.003683,0.2155,1.0,0.0729,0.03693,0.3374,0.05905,0.6963,0.219,0.0729,1.0,0.10846,0.5776,0.6885,0.1874,0.1599,0.03693,0.10846,1.0,0.175,0.0694,0.4084,0.912,0.3374,0.5776,0.175,1.0,0.3772,0.3794,0.1236,0.05905,0.6885,0.0694,0.3772,1.0,1.0
0.9688,7.81,3.646,3.332,1.0,0.1683,0.003683,0.6963,0.1874,0.229,0.389,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.555,0.003683,0.2155,1.0,0.0729,0.03693,0.237,0.103,0.6963,0.219,0.0729,1.0,0.10846,0.3083,0.5405,0.1874,0.1599,0.03693,0.10846,1.0,0.1661,0.1534,0.229,0.9956,0.237,0.3083,0.1661,1.0,0.592,0.389,0.555,0.103,0.5405,0.1534,0.592,1.0,1.0
0.9985,7.773,4.504,7.234,1.0,0.1683,0.003683,0.6963,0.1874,0.2944,0.4426,0.1683,1.0,0.2155,0.219,0.1599,0.981,0.4143,0.003683,0.2155,1.0,0.0729,0.03693,0.2404,0.0793,0.6963,0.219,0.0729,1.0,0.10846,0.4033,0.6724,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.1324,0.2944,0.981,0.2404,0.4033,0.1714,1.0,0.521,0.4426,0.4143,0.0793,0.6724,0.1324,0.521,1.0,1.0
0.953,3.502,3.527,9.23,1.0,0.1683,0.003683,0.6963,0.1874,0.4563,0.465,0.1683,1.0,0.2155,0.219,0.1599,0.889,0.1683,0.003683,0.2155,1.0,0.0729,0.03693,0.2384,0.03674,0.6963,0.219,0.0729,1.0,0.10846,0.64,0.7725,0.1874,0.1599,0.03693,0.10846,1.0,0.1765,0.0938,0.4563,0.889,0.2384,0.64,0.1765,1.0,0.493,0.465,0.1683,0.03674,0.7725,0.0938,0.493,1.0,1.0
0.964,3.479,2.955,8.14,1.0,0.1683,0.003683,0.6963,0.1874,0.4346,0.4692,0.1683,1.0,0.2155,0.219,0.1599,0.907,0.1937,0.003683,0.2155,1.0,0.0729,0.03693,0.2369,0.04053,0.6963,0.219,0.0729,1.0,0.10846,0.608,0.7715,0.1874,0.1599,0.03693,0.10846,1.0,0.1766,0.0986,0.4346,0.907,0.2369,0.608,0.1766,1.0,0.4885,0.4692,0.1937,0.04053,0.7715,0.0986,0.4885,1.0,1.0
0.8535,1.575,7.773,9.39,1.0,0.1683,0.003683,0.6963,0.1874,0.5845,0.4084,0.1683,1.0,0.2155,0.219,0.1599,0.7065,0.06323,0.003683,0.2155,1.0,0.0729,0.03693,0.2856,0.02632,0.6963,0.219,0.0729,1.0,0.10846,0.8354,0.727,0.1874,0.1599,0.03693,0.10846,1.0,0.1655,0.068,0.5845,0.7065,0.2856,0.8354,0.1655,1.0,0.5537,0.4084,0.06323,0.02632,0.727,0.068,0.5537,1.0,1.0
0.9897,4.457,3.47,7.1,1.0,0.1683,0.003683,0.6963,0.1874,0.3677,0.4631,0.1683,1.0,0.2155,0.219,0.1599,0.95,0.2761,0.003683,0.2155,1.0,0.0729,0.03693,0.2432,0.05618,0.6963,0.219,0.0729,1.0,0.10846,0.5103,0.744,0.1874,0.1599,0.03693,0.10846,1.0,0.1753,0.1106,0.3677,0.95,0.2432,0.5103,0.1753,1.0,0.4788,0.4631,0.2761,0.05618,0.744,0.1106,0.4788,1.0,1.0
0.9995,6.74,7.62,6.035,1.0,0.1683,0.003683,0.6963,0.1874,0.2883,0.4106,0.1683,1.0,0.2155,0.219,0.1599,0.9814,0.3782,0.003683,0.2155,1.0,0.0729,0.03693,0.263,0.08417,0.6963,0.219,0.0729,1.0,0.10846,0.3965,0.647,0.1874,0.1599,0.03693,0.10846,1.0,0.1709,0.1165,0.2883,0.9814,0.263,0.3965,0.1709,1.0,0.478,0.4106,0.3782,0.08417,0.647,0.1165,0.478,1.0,1.0
0.973,7.457,3.389,3.51,1.0,0.1683,0.003683,0.6963,0.1874,0.2351,0.397,0.1683,1.0,0.2155,0.219,0.1599,0.9946,0.5444,0.003683,0.2155,1.0,0.0729,0.03693,0.2365,0.10077,0.6963,0.219,0.0729,1.0,0.10846,0.317,0.5566,0.1874,0.1599,0.03693,0.10846,1.0,0.1667,0.1526,0.2351,0.9946,0.2365,0.317,0.1667,1.0,0.5864,0.397,0.5444,0.10077,0.5566,0.1526,0.5864,1.0,1.0
0.9956,6.79,3.113,5.758,1.0,0.1683,0.003683,0.6963,0.1874,0.2844,0.4424,0.1683,1.0,0.2155,0.219,0.1599,0.984,0.4446,0.003683,0.2155,1.0,0.0729,0.03693,0.2358,0.0825,0.6963,0.219,0.0729,1.0,0.10846,0.3887,0.6597,0.1874,0.1599,0.03693,0.10846,1.0,0.1707,0.1394,0.2844,0.984,0.2358,0.3887,0.1707,1.0,0.539,0.4424,0.4446,0.0825,0.6597,0.1394,0.539,1.0,1.0
0.993,3.805,7.52,4.562,1.0,0.1683,0.003683,0.6963,0.1874,0.3213,0.3958,0.1683,1.0,0.2155,0.219,0.1599,0.9673,0.267,0.003683,0.2155,1.0,0.0729,0.03693,0.2932,0.07764,0.6963,0.219,0.0729,1.0,0.10846,0.4465,0.6685,0.1874,0.1599,0.03693,0.10846,1.0,0.1729,0.093,0.3213,0.9673,0.2932,0.4465,0.1729,1.0,0.4092,0.3958,0.267,0.07764,0.6685,0.093,0.4092,1.0,1.0
0.8306,1.061,6.31,7.527,1.0,0.1683,0.003683,0.6963,0.1874,0.6045,0.4045,0.1683,1.0,0.2155,0.219,0.1599,0.661,0.05774,0.003683,0.2155,1.0,0.0729,0.03693,0.2854,0.02501,0.6963,0.219,0.0729,1.0,0.10846,0.8667,0.723,0.1874,0.1599,0.03693,0.10846,1.0,0.1614,0.0665,0.6045,0.661,0.2854,0.8667,0.1614,1.0,0.5757,0.4045,0.05774,0.02501,0.723,0.0665,0.5757,1.0,1.0
0.987,4.895,1.194,8.2,1.0,0.1683,0.003683,0.6963,0.1874,0.378,0.4885,0.1683,1.0,0.2155,0.219,0.1599,0.946,0.2974,0.003683,0.2155,1.0,0.0729,0.03693,0.2218,0.05304,0.6963,0.219,0.0729,1.0,0.10846,0.5234,0.7646,0.1874,0.1599,0.03693,0.10846,1.0,0.1757,0.12103,0.378,0.946,0.2218,0.5234,0.1757,1.0,0.5137,0.4885,0.2974,0.05304,0.7646,0.12103,0.5137,1.0,1.0
0.9897,9.19,6.496,5.848,1.0,0.1683,0.003683,0.6963,0.1874,0.2566,0.4048,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.476,0.003683,0.2155,1.0,0.0729,0.03693,0.2468,0.09393,0.6963,0.219,0.0729,1.0,0.10846,0.349,0.5986,0.1874,0.1599,0.03693,0.10846,1.0,0.1686,0.1368,0.2566,0.99,0.2468,0.349,0.1686,1.0,0.5396,0.4048,0.476,0.09393,0.5986,0.1368,0.5396,1.0,1.0
0.927,1.312,9.445,2.834,1.0,0.1683,0.003683,0.6963,0.1874,0.3882,0.3003,0.1683,1.0,0.2155,0.219,0.1599,0.895,0.07605,0.003683,0.2155,1.0,0.0729,0.03693,0.445,0.0954,0.6963,0.219,0.0729,1.0,0.10846,0.5576,0.598,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.04953,0.3882,0.895,0.445,0.5576,0.1711,1.0,0.305,0.3003,0.07605,0.0954,0.598,0.04953,0.305,1.0,1.0
0.992,2.123,4.273,1.565,1.0,0.1683,0.003683,0.6963,0.1874,0.2659,0.3496,0.1683,1.0,0.2155,0.219,0.1599,0.9844,0.3508,0.003683,0.2155,1.0,0.0729,0.03693,0.2993,0.1032,0.6963,0.219,0.0729,1.0,0.10846,0.3665,0.5767,0.1874,0.1599,0.03693,0.10846,1.0,0.1691,0.09705,0.2659,0.9844,0.2993,0.3665,0.1691,1.0,0.4258,0.3496,0.3508,0.1032,0.5767,0.09705,0.4258,1.0,1.0
0.961,1.809,3.453,4.246,1.0,0.1683,0.003683,0.6963,0.1874,0.4312,0.4343,0.1683,1.0,0.2155,0.219,0.1599,0.9062,0.1577,0.003683,0.2155,1.0,0.0729,0.03693,0.2737,0.0441,0.6963,0.219,0.0729,1.0,0.10846,0.606,0.7427,0.1874,0.1599,0.03693,0.10846,1.0,0.1764,0.08527,0.4312,0.9062,0.2737,0.606,0.1764,1.0,0.4453,0.4343,0.1577,0.0441,0.7427,0.08527,0.4453,1.0,1.0
0.8906,1.518,1.329,6.688,1.0,0.1683,0.003683,0.6963,0.1874,0.5513,0.469,0.1683,1.0,0.2155,0.219,0.1599,0.7817,0.10895,0.003683,0.2155,1.0,0.0729,0.03693,0.2096,0.02324,0.6963,0.219,0.0729,1.0,0.10846,0.7793,0.7847,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.0864,0.5513,0.7817,0.2096,0.7793,0.1719,1.0,0.5703,0.469,0.10895,0.02324,0.7847,0.0864,0.5703,1.0,1.0
0.9985,5.664,2.889,6.332,1.0,0.1683,0.003683,0.6963,0.1874,0.317,0.4585,0.1683,1.0,0.2155,0.219,0.1599,0.9736,0.3782,0.003683,0.2155,1.0,0.0729,0.03693,0.2365,0.0713,0.6963,0.219,0.0729,1.0,0.10846,0.4358,0.705,0.1874,0.1599,0.03693,0.10846,1.0,0.1729,0.129,0.317,0.9736,0.2365,0.4358,0.1729,1.0,0.513,0.4585,0.3782,0.0713,0.705,0.129,0.513,1.0,1.0
0.956,1.753,2.191,4.445,1.0,0.1683,0.003683,0.6963,0.1874,0.4482,0.4568,0.1683,1.0,0.2155,0.219,0.1599,0.895,0.1665,0.003683,0.2155,1.0,0.0729,0.03693,0.2482,0.0387,0.6963,0.219,0.0729,1.0,0.10846,0.629,0.764,0.1874,0.1599,0.03693,0.10846,1.0,0.1765,0.0916,0.4482,0.895,0.2482,0.629,0.1765,1.0,0.4792,0.4568,0.1665,0.0387,0.764,0.0916,0.4792,1.0,1.0
0.9653,3.91,3.914,1.353,1.0,0.1683,0.003683,0.6963,0.1874,0.2166,0.3381,0.1683,1.0,0.2155,0.219,0.1599,0.996,0.525,0.003683,0.2155,1.0,0.0729,0.03693,0.2598,0.1117,0.6963,0.219,0.0729,1.0,0.10846,0.292,0.4832,0.1874,0.1599,0.03693,0.10846,1.0,0.165,0.1322,0.2166,0.996,0.2598,0.292,0.165,1.0,0.551,0.3381,0.525,0.1117,0.4832,0.1322,0.551,1.0,1.0
0.9614,2.543,9.01,5.117,1.0,0.1683,0.003683,0.6963,0.1874,0.3955,0.3787,0.1683,1.0,0.2155,0.219,0.1599,0.9214,0.1345,0.003683,0.2155,1.0,0.0729,0.03693,0.3357,0.06216,0.6963,0.219,0.0729,1.0,0.10846,0.5586,0.6855,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.0706,0.3955,0.9214,0.3357,0.5586,0.1749,1.0,0.3718,0.3787,0.1345,0.06216,0.6855,0.0706,0.3718,1.0,1.0
0.9766,8.74,4.78,4.273,1.0,0.1683,0.003683,0.6963,0.1874,0.2373,0.3936,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.5303,0.003683,0.2155,1.0,0.0729,0.03693,0.2404,0.1004,0.6963,0.219,0.0729,1.0,0.10846,0.3206,0.5586,0.1874,0.1599,0.03693,0.10846,1.0,0.1669,0.1478,0.2373,0.994,0.2404,0.3206,0.1669,1.0,0.5747,0.3936,0.5303,0.1004,0.5586,0.1478,0.5747,1.0,1.0
0.993,3.652,8.06,3.617,1.0,0.1683,0.003683,0.6963,0.1874,0.2961,0.3699,0.1683,1.0,0.2155,0.219,0.1599,0.975,0.289,0.003683,0.2155,1.0,0.0729,0.03693,0.3044,0.09076,0.6963,0.219,0.0729,1.0,0.10846,0.4111,0.628,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.0908,0.2961,0.975,0.3044,0.4111,0.1711,1.0,0.4001,0.3699,0.289,0.09076,0.628,0.0908,0.4001,1.0,1.0
0.9736,3.143,4.395,1.287,1.0,0.1683,0.003683,0.6963,0.1874,0.2244,0.3267,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.4739,0.003683,0.2155,1.0,0.0729,0.03693,0.2761,0.1136,0.6963,0.219,0.0729,1.0,0.10846,0.3047,0.4895,0.1874,0.1599,0.03693,0.10846,1.0,0.1656,0.11707,0.2244,0.994,0.2761,0.3047,0.1656,1.0,0.5063,0.3267,0.4739,0.1136,0.4895,0.11707,0.5063,1.0,1.0
0.9785,8.1,5.773,3.977,1.0,0.1683,0.003683,0.6963,0.1874,0.2372,0.383,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.514,0.003683,0.2155,1.0,0.0729,0.03693,0.2474,0.10144,0.6963,0.219,0.0729,1.0,0.10846,0.3208,0.5522,0.1874,0.1599,0.03693,0.10846,1.0,0.1669,0.1407,0.2372,0.994,0.2474,0.3208,0.1669,1.0,0.558,0.383,0.514,0.10144,0.5522,0.1407,0.558,1.0,1.0
0.982,9.36,2.56,5.715,1.0,0.1683,0.003683,0.6963,0.1874,0.2544,0.4287,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.5244,0.003683,0.2155,1.0,0.0729,0.03693,0.2286,0.09314,0.6963,0.219,0.0729,1.0,0.10846,0.3442,0.608,0.1874,0.1599,0.03693,0.10846,1.0,0.1683,0.1558,0.2544,0.991,0.2286,0.3442,0.1683,1.0,0.5854,0.4287,0.5244,0.09314,0.608,0.1558,0.5854,1.0,1.0
0.874,1.993,3.693,9.97,1.0,0.1683,0.003683,0.6963,0.1874,0.569,0.45,0.1683,1.0,0.2155,0.219,0.1599,0.751,0.0883,0.003683,0.2155,1.0,0.0729,0.03693,0.2278,0.02263,0.6963,0.219,0.0729,1.0,0.10846,0.807,0.768,0.1874,0.1599,0.03693,0.10846,1.0,0.1697,0.0796,0.569,0.751,0.2278,0.807,0.1697,1.0,0.571,0.45,0.0883,0.02263,0.768,0.0796,0.571,1.0,1.0
0.9688,5.707,4.758,2.19,1.0,0.1683,0.003683,0.6963,0.1874,0.2222,0.3562,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.531,0.003683,0.2155,1.0,0.0729,0.03693,0.2527,0.108,0.6963,0.219,0.0729,1.0,0.10846,0.2996,0.507,0.1874,0.1599,0.03693,0.10846,1.0,0.1655,0.1383,0.2222,0.9956,0.2527,0.2996,0.1655,1.0,0.5615,0.3562,0.531,0.108,0.507,0.1383,0.5615,1.0,1.0
0.866,1.032,2.836,5.51,1.0,0.1683,0.003683,0.6963,0.1874,0.576,0.4358,0.1683,1.0,0.2155,0.219,0.1599,0.7344,0.07776,0.003683,0.2155,1.0,0.0729,0.03693,0.2452,0.0233,0.6963,0.219,0.0729,1.0,0.10846,0.8193,0.7544,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.0753,0.576,0.7344,0.2452,0.8193,0.1682,1.0,0.5664,0.4358,0.07776,0.0233,0.7544,0.0753,0.5664,1.0,1.0
0.9844,8.03,8.734,4.227,1.0,0.1683,0.003683,0.6963,0.1874,0.241,0.3657,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.471,0.003683,0.2155,1.0,0.0729,0.03693,0.263,0.1031,0.6963,0.219,0.0729,1.0,0.10846,0.3276,0.548,0.1874,0.1599,0.03693,0.10846,1.0,0.1672,0.1257,0.241,0.9927,0.263,0.3276,0.1672,1.0,0.5186,0.3657,0.471,0.1031,0.548,0.1257,0.5186,1.0,1.0
1.0,7.52,7.96,7.19,1.0,0.1683,0.003683,0.6963,0.1874,0.2961,0.4194,0.1683,1.0,0.2155,0.219,0.1599,0.9795,0.3704,0.003683,0.2155,1.0,0.0729,0.03693,0.2595,0.0808,0.6963,0.219,0.0729,1.0,0.10846,0.4072,0.661,0.1874,0.1599,0.03693,0.10846,1.0,0.1715,0.11725,0.2961,0.9795,0.2595,0.4072,0.1715,1.0,0.4795,0.4194,0.3704,0.0808,0.661,0.11725,0.4795,1.0,1.0
0.9604,1.667,3.943,3.846,1.0,0.1683,0.003683,0.6963,0.1874,0.4258,0.4197,0.1683,1.0,0.2155,0.219,0.1599,0.9077,0.1476,0.003683,0.2155,1.0,0.0729,0.03693,0.29,0.04712,0.6963,0.219,0.0729,1.0,0.10846,0.599,0.729,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.0808,0.4258,0.9077,0.29,0.599,0.1761,1.0,0.4268,0.4197,0.1476,0.04712,0.729,0.0808,0.4268,1.0,1.0
0.988,4.715,2.24,3.072,1.0,0.1683,0.003683,0.6963,0.1874,0.2593,0.421,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.4937,0.003683,0.2155,1.0,0.0729,0.03693,0.237,0.0919,0.6963,0.219,0.0729,1.0,0.10846,0.352,0.612,0.1874,0.1599,0.03693,0.10846,1.0,0.1688,0.1455,0.2593,0.99,0.237,0.352,0.1688,1.0,0.5596,0.421,0.4937,0.0919,0.612,0.1455,0.5596,1.0,1.0
0.991,2.338,3.89,1.508,1.0,0.1683,0.003683,0.6963,0.1874,0.2551,0.3533,0.1683,1.0,0.2155,0.219,0.1599,0.9883,0.396,0.003683,0.2155,1.0,0.0729,0.03693,0.286,0.10364,0.6963,0.219,0.0729,1.0,0.10846,0.3499,0.563,0.1874,0.1599,0.03693,0.10846,1.0,0.1683,0.10645,0.2551,0.9883,0.286,0.3499,0.1683,1.0,0.4583,0.3533,0.396,0.10364,0.563,0.10645,0.4583,1.0,1.0
0.9746,4.24,6.25,8.42,1.0,0.1683,0.003683,0.6963,0.1874,0.4026,0.4434,0.1683,1.0,0.2155,0.219,0.1599,0.9277,0.1982,0.003683,0.2155,1.0,0.0729,0.03693,0.2642,0.04913,0.6963,0.219,0.0729,1.0,0.10846,0.563,0.7437,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.09314,0.4026,0.9277,0.2642,0.563,0.1761,1.0,0.4478,0.4434,0.1982,0.04913,0.7437,0.09314,0.4478,1.0,1.0
0.995,2.979,2.057,2.25,1.0,0.1683,0.003683,0.6963,0.1874,0.2722,0.4202,0.1683,1.0,0.2155,0.219,0.1599,0.987,0.447,0.003683,0.2155,1.0,0.0729,0.03693,0.2457,0.08795,0.6963,0.219,0.0729,1.0,0.10846,0.3716,0.631,0.1874,0.1599,0.03693,0.10846,1.0,0.1698,0.1339,0.2722,0.987,0.2457,0.3716,0.1698,1.0,0.5273,0.4202,0.447,0.08795,0.631,0.1339,0.5273,1.0,1.0
0.9976,9.07,3.3,9.87,1.0,0.1683,0.003683,0.6963,0.1874,0.314,0.4648,0.1683,1.0,0.2155,0.219,0.1599,0.9746,0.3965,0.003683,0.2155,1.0,0.0729,0.03693,0.2307,0.0721,0.6963,0.219,0.0729,1.0,0.10846,0.431,0.705,0.1874,0.1599,0.03693,0.10846,1.0,0.1726,0.1345,0.314,0.9746,0.2307,0.431,0.1726,1.0,0.5273,0.4648,0.3965,0.0721,0.705,0.1345,0.5273,1.0,1.0
0.9956,7.555,2.006,9.914,1.0,0.1683,0.003683,0.6963,0.1874,0.3398,0.4795,0.1683,1.0,0.2155,0.219,0.1599,0.965,0.3582,0.003683,0.2155,1.0,0.0729,0.03693,0.2255,0.0638,0.6963,0.219,0.0729,1.0,0.10846,0.4683,0.736,0.1874,0.1599,0.03693,0.10846,1.0,0.1741,0.1305,0.3398,0.965,0.2255,0.4683,0.1741,1.0,0.5225,0.4795,0.3582,0.0638,0.736,0.1305,0.5225,1.0,1.0
0.9546,9.92,6.863,2.871,1.0,0.1683,0.003683,0.6963,0.1874,0.2092,0.3477,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.569,0.003683,0.2155,1.0,0.0729,0.03693,0.2466,0.11145,0.6963,0.219,0.0729,1.0,0.10846,0.2805,0.4756,0.1874,0.1599,0.03693,0.10846,1.0,0.1643,0.1467,0.2092,0.9976,0.2466,0.2805,0.1643,1.0,0.5894,0.3477,0.569,0.11145,0.4756,0.1467,0.5894,1.0,1.0
0.9956,9.49,8.57,6.996,1.0,0.1683,0.003683,0.6963,0.1874,0.2693,0.406,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4333,0.003683,0.2155,1.0,0.0729,0.03693,0.2546,0.0903,0.6963,0.219,0.0729,1.0,0.10846,0.368,0.6187,0.1874,0.1599,0.03693,0.10846,1.0,0.1696,0.1271,0.2693,0.9873,0.2546,0.368,0.1696,1.0,0.5107,0.406,0.4333,0.0903,0.6187,0.1271,0.5107,1.0,1.0
0.9995,8.78,6.613,8.89,1.0,0.1683,0.003683,0.6963,0.1874,0.3037,0.4395,0.1683,1.0,0.2155,0.219,0.1599,0.9775,0.3816,0.003683,0.2155,1.0,0.0729,0.03693,0.247,0.07654,0.6963,0.219,0.0729,1.0,0.10846,0.4175,0.681,0.1874,0.1599,0.03693,0.10846,1.0,0.172,0.1246,0.3037,0.9775,0.247,0.4175,0.172,1.0,0.5,0.4395,0.3816,0.07654,0.681,0.1246,0.5,1.0,1.0
0.9976,7.008,5.03,8.73,1.0,0.1683,0.003683,0.6963,0.1874,0.3308,0.4546,0.1683,1.0,0.2155,0.219,0.1599,0.968,0.337,0.003683,0.2155,1.0,0.0729,0.03693,0.2439,0.06714,0.6963,0.219,0.0729,1.0,0.10846,0.4568,0.715,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.11957,0.3308,0.968,0.2439,0.4568,0.1736,1.0,0.4902,0.4546,0.337,0.06714,0.715,0.11957,0.4902,1.0,1.0
0.978,2.605,4.152,1.194,1.0,0.1683,0.003683,0.6963,0.1874,0.2305,0.3252,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.4458,0.003683,0.2155,1.0,0.0729,0.03693,0.2842,0.11383,0.6963,0.219,0.0729,1.0,0.10846,0.3142,0.5,0.1874,0.1599,0.03693,0.10846,1.0,0.1663,0.1104,0.2305,0.9927,0.2842,0.3142,0.1663,1.0,0.484,0.3252,0.4458,0.11383,0.5,0.1104,0.484,1.0,1.0
0.9966,9.22,4.25,8.02,1.0,0.1683,0.003683,0.6963,0.1874,0.2874,0.4443,0.1683,1.0,0.2155,0.219,0.1599,0.9834,0.439,0.003683,0.2155,1.0,0.0729,0.03693,0.2358,0.08154,0.6963,0.219,0.0729,1.0,0.10846,0.3926,0.6646,0.1874,0.1599,0.03693,0.10846,1.0,0.1709,0.1385,0.2874,0.9834,0.2358,0.3926,0.1709,1.0,0.5366,0.4443,0.439,0.08154,0.6646,0.1385,0.5366,1.0,1.0
0.998,8.4,6.69,7.047,1.0,0.1683,0.003683,0.6963,0.1874,0.2825,0.4226,0.1683,1.0,0.2155,0.219,0.1599,0.984,0.4175,0.003683,0.2155,1.0,0.0729,0.03693,0.2498,0.08453,0.6963,0.219,0.0729,1.0,0.10846,0.3867,0.6465,0.1874,0.1599,0.03693,0.10846,1.0,0.1705,0.1279,0.2825,0.984,0.2498,0.3867,0.1705,1.0,0.51,0.4226,0.4175,0.08453,0.6465,0.1279,0.51,1.0,1.0
0.9062,2.504,9.234,9.85,1.0,0.1683,0.003683,0.6963,0.1874,0.52,0.41,0.1683,1.0,0.2155,0.219,0.1599,0.8096,0.0831,0.003683,0.2155,1.0,0.0729,0.03693,0.297,0.03336,0.6963,0.219,0.0729,1.0,0.10846,0.7397,0.728,0.1874,0.1599,0.03693,0.10846,1.0,0.1729,0.0707,0.52,0.8096,0.297,0.7397,0.1729,1.0,0.486,0.41,0.0831,0.03336,0.728,0.0707,0.486,1.0,1.0
0.8794,1.8545,2.736,8.91,1.0,0.1683,0.003683,0.6963,0.1874,0.5635,0.4565,0.1683,1.0,0.2155,0.219,0.1599,0.7607,0.09467,0.003683,0.2155,1.0,0.0729,0.03693,0.2207,0.02264,0.6963,0.219,0.0729,1.0,0.10846,0.799,0.774,0.1874,0.1599,0.03693,0.10846,1.0,0.1704,0.08185,0.5635,0.7607,0.2207,0.799,0.1704,1.0,0.5713,0.4565,0.09467,0.02264,0.774,0.08185,0.5713,1.0,1.0
0.959,8.43,1.907,3.23,1.0,0.1683,0.003683,0.6963,0.1874,0.2235,0.3992,0.1683,1.0,0.2155,0.219,0.1599,0.9966,0.5913,0.003683,0.2155,1.0,0.0729,0.03693,0.2267,0.1041,0.6963,0.219,0.0729,1.0,0.10846,0.2996,0.5366,0.1874,0.1599,0.03693,0.10846,1.0,0.1656,0.1674,0.2235,0.9966,0.2267,0.2996,0.1656,1.0,0.6235,0.3992,0.5913,0.1041,0.5366,0.1674,0.6235,1.0,1.0
1.0,8.664,8.414,9.21,1.0,0.1683,0.003683,0.6963,0.1874,0.309,0.432,0.1683,1.0,0.2155,0.219,0.1599,0.975,0.3542,0.003683,0.2155,1.0,0.0729,0.03693,0.2554,0.0755,0.6963,0.219,0.0729,1.0,0.10846,0.426,0.6826,0.1874,0.1599,0.03693,0.10846,1.0,0.1724,0.1172,0.309,0.975,0.2554,0.426,0.1724,1.0,0.4797,0.432,0.3542,0.0755,0.6826,0.1172,0.4797,1.0,1.0
0.9946,7.695,5.63,5.684,1.0,0.1683,0.003683,0.6963,0.1874,0.2698,0.4158,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4478,0.003683,0.2155,1.0,0.0729,0.03693,0.2476,0.08905,0.6963,0.219,0.0729,1.0,0.10846,0.3682,0.625,0.1874,0.1599,0.03693,0.10846,1.0,0.1696,0.1329,0.2698,0.9873,0.2476,0.3682,0.1696,1.0,0.5254,0.4158,0.4478,0.08905,0.625,0.1329,0.5254,1.0,1.0
0.9956,3.932,7.66,3.91,1.0,0.1683,0.003683,0.6963,0.1874,0.2976,0.3813,0.1683,1.0,0.2155,0.219,0.1599,0.9756,0.3032,0.003683,0.2155,1.0,0.0729,0.03693,0.2944,0.08734,0.6963,0.219,0.0729,1.0,0.10846,0.4124,0.6377,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.09576,0.2976,0.9756,0.2944,0.4124,0.1714,1.0,0.4155,0.3813,0.3032,0.08734,0.6377,0.09576,0.4155,1.0,1.0
